ticker,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
ATAT,monthly,2025-04-30,38244500,396,0,8,"[{'date': Timestamp('2025-04-30 00:00:00'), 'volume': np.int64(38244500)}, {'date': Timestamp('2024-09-30 00:00:00'), 'volume': np.int64(32793700)}, {'date': Timestamp('2024-06-30 00:00:00'), 'volume': np.int64(25189600)}, {'date': Timestamp('2024-04-30 00:00:00'), 'volume': np.int64(18297100)}, {'date': Timestamp('2023-12-31 00:00:00'), 'volume': np.int64(15212600)}, {'date': Timestamp('2023-08-31 00:00:00'), 'volume': np.int64(14291900)}, {'date': Timestamp('2023-06-30 00:00:00'), 'volume': np.int64(13461500)}, {'date': Timestamp('2022-11-30 00:00:00'), 'volume': np.int64(12810100)}]",2026-05-31,15082957,37.150001525878906,0.3943823817803867,43
SVCC,monthly,2025-04-30,1539300,396,0,2,"[{'date': Timestamp('2025-04-30 00:00:00'), 'volume': np.int64(1539300)}, {'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(389600)}]",2026-05-31,13802,10.5,0.008966413304748911,15
RDY,monthly,2025-04-30,56504200,396,0,8,"[{'date': Timestamp('2025-04-30 00:00:00'), 'volume': np.int64(56504200)}, {'date': Timestamp('2023-08-31 00:00:00'), 'volume': np.int64(44777000)}, {'date': Timestamp('2023-05-31 00:00:00'), 'volume': np.int64(31154000)}, {'date': Timestamp('2022-11-30 00:00:00'), 'volume': np.int64(30030000)}, {'date': Timestamp('2022-03-31 00:00:00'), 'volume': np.int64(29829000)}, {'date': Timestamp('2020-04-30 00:00:00'), 'volume': np.int64(27298000)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(25777500)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(22543500)}]",2026-05-31,46953353,13.630000114440918,0.8309710251627312,77
APPF,monthly,2025-04-30,8698300,396,0,7,"[{'date': Timestamp('2025-04-30 00:00:00'), 'volume': np.int64(8698300)}, {'date': Timestamp('2024-03-31 00:00:00'), 'volume': np.int64(8592000)}, {'date': Timestamp('2024-01-31 00:00:00'), 'volume': np.int64(6915400)}, {'date': Timestamp('2021-03-31 00:00:00'), 'volume': np.int64(5103500)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(4970200)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(1904500)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1653600)}]",2026-05-31,4513373,163.38999938964844,0.5188798960716462,77
ERIC,monthly,2025-04-30,675580600,396,0,9,"[{'date': Timestamp('2025-04-30 00:00:00'), 'volume': np.int64(675580600)}, {'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(495348100)}, {'date': Timestamp('2024-04-30 00:00:00'), 'volume': np.int64(447620800)}, {'date': Timestamp('2024-01-31 00:00:00'), 'volume': np.int64(362423700)}, {'date': Timestamp('2022-03-31 00:00:00'), 'volume': np.int64(313186400)}, {'date': Timestamp('2020-07-31 00:00:00'), 'volume': np.int64(307943700)}, {'date': Timestamp('2020-06-30 00:00:00'), 'volume': np.int64(227445800)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(218047200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(181882400)}]",2026-05-31,129297163,12.989999771118164,0.1913867316497839,77
TXN,monthly,2025-04-30,238844200,396,0,3,"[{'date': Timestamp('2025-04-30 00:00:00'), 'volume': np.int64(238844200)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(222491900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(111666800)}]",2026-05-31,115751224,304.8800048828125,0.4846306671880665,77
NQP,monthly,2024-12-31,2875400,424,0,5,"[{'date': Timestamp('2024-12-31 00:00:00'), 'volume': np.int64(2875400)}, {'date': Timestamp('2022-12-31 00:00:00'), 'volume': np.int64(2859900)}, {'date': Timestamp('2022-10-31 00:00:00'), 'volume': np.int64(1952800)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(1862800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(897000)}]",2026-02-28,903500,12.09000015258789,0.31421715239618836,74
MVT,monthly,2024-12-31,2846500,424,0,3,"[{'date': Timestamp('2024-12-31 00:00:00'), 'volume': np.int64(2846500)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(2370800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(709100)}]",2026-02-28,283700,10.866098403930664,0.0996662568066046,74
EFSC,monthly,2025-03-31,7162400,426,0,9,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(7162400)}, {'date': Timestamp('2023-03-31 00:00:00'), 'volume': np.int64(5524200)}, {'date': Timestamp('2021-12-31 00:00:00'), 'volume': np.int64(4476300)}, {'date': Timestamp('2021-04-30 00:00:00'), 'volume': np.int64(4145100)}, {'date': Timestamp('2021-03-31 00:00:00'), 'volume': np.int64(4046900)}, {'date': Timestamp('2020-12-31 00:00:00'), 'volume': np.int64(3469100)}, {'date': Timestamp('2020-06-30 00:00:00'), 'volume': np.int64(3464400)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(3366500)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2086300)}]",2026-05-31,3536167,60.43000030517578,0.493712582374623,77
SOBO,monthly,2025-03-31,27009300,426,0,2,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(27009300)}, {'date': Timestamp('2024-10-31 00:00:00'), 'volume': np.int64(19746700)}]",2026-05-31,11476202,37.5,0.4248981647062308,20
CACI,monthly,2025-03-31,13106500,426,0,6,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(13106500)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(9558000)}, {'date': Timestamp('2025-01-31 00:00:00'), 'volume': np.int64(8629300)}, {'date': Timestamp('2021-03-31 00:00:00'), 'volume': np.int64(6535100)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(5224800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3965300)}]",2026-05-31,5033635,492.9100036621094,0.38405638423682903,77
LCII,monthly,2025-03-31,12031300,426,0,7,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(12031300)}, {'date': Timestamp('2023-10-31 00:00:00'), 'volume': np.int64(6148200)}, {'date': Timestamp('2021-06-30 00:00:00'), 'volume': np.int64(6125200)}, {'date': Timestamp('2021-05-31 00:00:00'), 'volume': np.int64(5530500)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(4781100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2412900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2372700)}]",2026-05-31,5035758,109.8499984741211,0.41855476964251576,77
HFWA,monthly,2025-03-31,8366600,426,0,5,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(8366600)}, {'date': Timestamp('2023-03-31 00:00:00'), 'volume': np.int64(7202200)}, {'date': Timestamp('2020-06-30 00:00:00'), 'volume': np.int64(5811800)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(5805400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2566700)}]",2026-05-31,3417906,27.170000076293945,0.40851791647742214,77
KTN,monthly,2025-03-31,142700,426,0,4,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(142700)}, {'date': Timestamp('2024-10-31 00:00:00'), 'volume': np.int64(112000)}, {'date': Timestamp('2022-07-31 00:00:00'), 'volume': np.int64(86500)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(72600)}]",2026-05-31,15486,26.100000381469727,0.10852137351086195,77
DASH,monthly,2025-03-31,202603500,426,0,6,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(202603500)}, {'date': Timestamp('2022-05-31 00:00:00'), 'volume': np.int64(167901100)}, {'date': Timestamp('2022-02-28 00:00:00'), 'volume': np.int64(151700000)}, {'date': Timestamp('2022-01-31 00:00:00'), 'volume': np.int64(97487300)}, {'date': Timestamp('2021-03-31 00:00:00'), 'volume': np.int64(94488000)}, {'date': Timestamp('2020-12-31 00:00:00'), 'volume': np.int64(92026800)}]",2026-05-31,98757638,160.72999572753906,0.4874429020229167,66
FISI,monthly,2025-03-31,4795100,426,0,7,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(4795100)}, {'date': Timestamp('2024-12-31 00:00:00'), 'volume': np.int64(3147300)}, {'date': Timestamp('2023-06-30 00:00:00'), 'volume': np.int64(2899200)}, {'date': Timestamp('2021-03-31 00:00:00'), 'volume': np.int64(1920200)}, {'date': Timestamp('2020-09-30 00:00:00'), 'volume': np.int64(1606800)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(1534100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(587900)}]",2026-05-31,1274766,35.099998474121094,0.2658476361285479,77
WTTR,monthly,2025-03-31,47176700,426,0,9,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(47176700)}, {'date': Timestamp('2024-03-31 00:00:00'), 'volume': np.int64(32519300)}, {'date': Timestamp('2024-02-29 00:00:00'), 'volume': np.int64(27451600)}, {'date': Timestamp('2023-06-30 00:00:00'), 'volume': np.int64(25289800)}, {'date': Timestamp('2023-03-31 00:00:00'), 'volume': np.int64(24548300)}, {'date': Timestamp('2022-11-30 00:00:00'), 'volume': np.int64(16440800)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(16090600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(6415900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(6247200)}]",2026-05-31,30530816,19.899999618530277,0.6471587881305814,77
TFII,monthly,2025-03-31,13091000,426,0,10,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(13091000)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(9891500)}, {'date': Timestamp('2023-10-31 00:00:00'), 'volume': np.int64(8706700)}, {'date': Timestamp('2022-04-30 00:00:00'), 'volume': np.int64(8013900)}, {'date': Timestamp('2021-11-30 00:00:00'), 'volume': np.int64(7080800)}, {'date': Timestamp('2021-04-30 00:00:00'), 'volume': np.int64(6876300)}, {'date': Timestamp('2021-02-28 00:00:00'), 'volume': np.int64(6180400)}, {'date': Timestamp('2020-08-31 00:00:00'), 'volume': np.int64(5274100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(4908300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(2000)}]",2026-05-31,4769702,146.82000732421875,0.36434970590482013,77
MYRG,monthly,2025-03-31,6943200,426,0,8,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(6943200)}, {'date': Timestamp('2024-08-31 00:00:00'), 'volume': np.int64(6713900)}, {'date': Timestamp('2024-07-31 00:00:00'), 'volume': np.int64(4585900)}, {'date': Timestamp('2021-03-31 00:00:00'), 'volume': np.int64(4491300)}, {'date': Timestamp('2020-12-31 00:00:00'), 'volume': np.int64(3094500)}, {'date': Timestamp('2020-04-30 00:00:00'), 'volume': np.int64(2790100)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(2520900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1063700)}]",2026-05-31,4814431,445.7300109863281,0.693402321696048,77
PRA,monthly,2025-03-31,31239000,426,0,5,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(31239000)}, {'date': Timestamp('2020-06-30 00:00:00'), 'volume': np.int64(14009200)}, {'date': Timestamp('2020-05-31 00:00:00'), 'volume': np.int64(11299500)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(8722900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(6276200)}]",2026-05-31,13348114,24.600000381469727,0.42729005409904286,77
AMAL,monthly,2025-03-31,5780700,426,0,6,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(5780700)}, {'date': Timestamp('2022-09-30 00:00:00'), 'volume': np.int64(5342600)}, {'date': Timestamp('2022-08-31 00:00:00'), 'volume': np.int64(4435000)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(4023400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(1181200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1116100)}]",2026-05-31,1862685,40.90999984741211,0.3222248170636774,77
FDP,monthly,2025-03-31,10239600,426,0,5,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(10239600)}, {'date': Timestamp('2020-05-31 00:00:00'), 'volume': np.int64(8524100)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(7824600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(4611300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3062900)}]",2026-05-31,6559392,32.880001068115234,0.6405906480721903,77
WSBC,monthly,2025-03-31,16003600,426,0,7,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(16003600)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(13375000)}, {'date': Timestamp('2024-12-31 00:00:00'), 'volume': np.int64(10298000)}, {'date': Timestamp('2023-05-31 00:00:00'), 'volume': np.int64(9477300)}, {'date': Timestamp('2020-06-30 00:00:00'), 'volume': np.int64(8281300)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(8124600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(4749700)}]",2026-05-31,8947013,34.16999816894531,0.5590625234322277,77
IPAR,monthly,2025-03-31,7818200,426,0,5,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(7818200)}, {'date': Timestamp('2020-05-31 00:00:00'), 'volume': np.int64(4431100)}, {'date': Timestamp('2020-04-30 00:00:00'), 'volume': np.int64(3439700)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(3145000)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1891300)}]",2026-05-31,3722075,90.2699966430664,0.47607825330638764,77
ALGT,monthly,2025-03-31,11554800,426,0,7,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(11554800)}, {'date': Timestamp('2024-07-31 00:00:00'), 'volume': np.int64(11376100)}, {'date': Timestamp('2024-05-31 00:00:00'), 'volume': np.int64(9568300)}, {'date': Timestamp('2020-05-31 00:00:00'), 'volume': np.int64(8949700)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(8392000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(3890300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3767600)}]",2026-05-31,11191434,77.08999633789062,0.9685528092221415,77
SCSC,monthly,2025-03-31,7576200,426,0,7,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(7576200)}, {'date': Timestamp('2024-12-31 00:00:00'), 'volume': np.int64(5704800)}, {'date': Timestamp('2024-09-30 00:00:00'), 'volume': np.int64(5636100)}, {'date': Timestamp('2023-12-31 00:00:00'), 'volume': np.int64(5592600)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(4467100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(2690300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1725500)}]",2026-05-31,4224034,43.09999847412109,0.5575399276682241,77
GSHRU,monthly,2025-03-31,7197400,426,0,1,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(7197400)}]",2026-05-31,201,10.460000038146973,2.7926751326868037e-05,15
MCHPP,monthly,2025-03-31,35383000,426,0,1,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(35383000)}]",2026-05-31,1696738,79.69999694824219,0.04795348048497866,15
GDOT,monthly,2025-03-31,36408700,426,0,3,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(36408700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(31500100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(21051400)}]",2026-05-31,6493801,12.90999984741211,0.17835849673292373,77
INR,monthly,2025-03-31,10060900,426,0,3,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(10060900)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(6575400)}, {'date': Timestamp('2025-01-31 00:00:00'), 'volume': np.int64(5877500)}]",2026-05-31,7065746,15.06999969482422,0.7022976075698993,17
EXE,monthly,2025-03-31,140249300,426,0,5,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(140249300)}, {'date': Timestamp('2022-06-30 00:00:00'), 'volume': np.int64(64631100)}, {'date': Timestamp('2021-06-30 00:00:00'), 'volume': np.int64(50636900)}, {'date': Timestamp('2021-05-31 00:00:00'), 'volume': np.int64(26599300)}, {'date': Timestamp('2021-02-28 00:00:00'), 'volume': np.int64(19936200)}]",2026-05-31,39935467,98.8499984741211,0.2847462839386721,64
GOOD,monthly,2025-03-31,13440400,426,0,3,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(13440400)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(9097100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(4623100)}]",2026-05-31,7129561,12.789999961853027,0.5304575012648433,77
AEF,monthly,2025-03-31,6123500,426,0,7,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(6123500)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(5814200)}, {'date': Timestamp('2025-01-31 00:00:00'), 'volume': np.int64(4167500)}, {'date': Timestamp('2024-12-31 00:00:00'), 'volume': np.int64(3001100)}, {'date': Timestamp('2024-04-30 00:00:00'), 'volume': np.int64(2911300)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(2578400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1162100)}]",2026-05-31,2254707,9.260000228881836,0.3682056013717645,77
MUFG,monthly,2025-03-31,258784100,426,0,9,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(258784100)}, {'date': Timestamp('2023-03-31 00:00:00'), 'volume': np.int64(161861900)}, {'date': Timestamp('2023-01-31 00:00:00'), 'volume': np.int64(135471300)}, {'date': Timestamp('2022-12-31 00:00:00'), 'volume': np.int64(95048400)}, {'date': Timestamp('2022-05-31 00:00:00'), 'volume': np.int64(82001600)}, {'date': Timestamp('2022-03-31 00:00:00'), 'volume': np.int64(75683600)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(71077100)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(20129700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(17622200)}]",2026-05-31,45892819,19.600000381469727,0.17734018048249486,77
IBKR,monthly,2025-03-31,212050400,426,0,10,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(212050400)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(168265200)}, {'date': Timestamp('2024-01-31 00:00:00'), 'volume': np.int64(136820000)}, {'date': Timestamp('2023-03-31 00:00:00'), 'volume': np.int64(128956800)}, {'date': Timestamp('2022-10-31 00:00:00'), 'volume': np.int64(113546400)}, {'date': Timestamp('2022-09-30 00:00:00'), 'volume': np.int64(109653600)}, {'date': Timestamp('2021-06-30 00:00:00'), 'volume': np.int64(105323600)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(95398000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(50764400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(42716000)}]",2026-05-31,67279639,83.79000091552734,0.3172813585826766,77
YOU,monthly,2025-03-31,57343700,426,0,10,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(57343700)}, {'date': Timestamp('2024-11-30 00:00:00'), 'volume': np.int64(57160200)}, {'date': Timestamp('2024-09-30 00:00:00'), 'volume': np.int64(55070500)}, {'date': Timestamp('2024-08-31 00:00:00'), 'volume': np.int64(48486600)}, {'date': Timestamp('2024-05-31 00:00:00'), 'volume': np.int64(42140000)}, {'date': Timestamp('2022-06-30 00:00:00'), 'volume': np.int64(36550900)}, {'date': Timestamp('2022-03-31 00:00:00'), 'volume': np.int64(30959200)}, {'date': Timestamp('2021-12-31 00:00:00'), 'volume': np.int64(18420200)}, {'date': Timestamp('2021-07-31 00:00:00'), 'volume': np.int64(18343400)}, {'date': Timestamp('2021-06-30 00:00:00'), 'volume': np.int64(9014900)}]",2026-05-31,25561970,62.0099983215332,0.44576771293097583,60
ESI,monthly,2025-03-31,110988000,426,0,4,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(110988000)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(67245800)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(40786900)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(39999400)}]",2026-05-31,47203557,40.54999923706055,0.42530324899989186,77
MWA,monthly,2025-03-31,84106200,426,0,6,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(84106200)}, {'date': Timestamp('2024-05-31 00:00:00'), 'volume': np.int64(38947100)}, {'date': Timestamp('2024-04-30 00:00:00'), 'volume': np.int64(30851700)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(30370400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(17806600)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(16786400)}]",2026-05-31,17258693,25.43000030517578,0.20520119800918363,77
RIBB,monthly,2025-03-31,1479900,426,0,1,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(1479900)}]",2026-05-31,2703,10.630000114440918,0.0018264747618082302,15
BHE,monthly,2025-03-31,12859500,426,0,6,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(12859500)}, {'date': Timestamp('2024-06-30 00:00:00'), 'volume': np.int64(11499100)}, {'date': Timestamp('2024-03-31 00:00:00'), 'volume': np.int64(8250300)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(8105000)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(6831100)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(6326500)}]",2026-05-31,6881963,83.44999694824219,0.5351656751817723,77
SUNS,monthly,2025-03-31,3714700,426,0,3,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(3714700)}, {'date': Timestamp('2025-01-31 00:00:00'), 'volume': np.int64(3505500)}, {'date': Timestamp('2024-07-31 00:00:00'), 'volume': np.int64(3077400)}]",2026-05-31,1301509,8.079999923706055,0.3503671898134439,23
TFX,monthly,2025-03-31,34883200,426,0,9,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(34883200)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(18841000)}, {'date': Timestamp('2024-05-31 00:00:00'), 'volume': np.int64(13784400)}, {'date': Timestamp('2022-07-31 00:00:00'), 'volume': np.int64(10280200)}, {'date': Timestamp('2021-11-30 00:00:00'), 'volume': np.int64(9162600)}, {'date': Timestamp('2021-07-31 00:00:00'), 'volume': np.int64(9038000)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(8493600)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(4281700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3587200)}]",2026-05-31,11602942,135.17999267578125,0.3326226378313916,77
NOEM,monthly,2025-03-31,2646500,426,0,3,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(2646500)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(119000)}, {'date': Timestamp('2025-01-31 00:00:00'), 'volume': np.int64(74100)}]",2026-05-31,185322,10.420000076293944,0.07002531645569621,17
WSC,monthly,2025-03-31,108414900,426,0,8,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(108414900)}, {'date': Timestamp('2022-06-30 00:00:00'), 'volume': np.int64(76769500)}, {'date': Timestamp('2021-06-30 00:00:00'), 'volume': np.int64(64454200)}, {'date': Timestamp('2020-07-31 00:00:00'), 'volume': np.int64(59349300)}, {'date': Timestamp('2020-06-30 00:00:00'), 'volume': np.int64(42665800)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(41317400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(8567200)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(7067200)}]",2026-05-31,52487806,23.76000022888184,0.48413830571259114,77
TVE,monthly,2025-03-31,902000,426,0,7,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(902000)}, {'date': Timestamp('2023-09-30 00:00:00'), 'volume': np.int64(892900)}, {'date': Timestamp('2022-12-31 00:00:00'), 'volume': np.int64(673700)}, {'date': Timestamp('2021-09-30 00:00:00'), 'volume': np.int64(617000)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(426700)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(275400)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(183900)}]",2026-05-31,145295,23.51000022888184,0.16108093126385808,77
KFII,monthly,2025-03-31,10054200,426,0,1,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(10054200)}]",2026-05-31,471702,10.510000228881836,0.046915915736707045,15
WEX,monthly,2025-03-31,31228000,426,0,4,"[{'date': Timestamp('2025-03-31 00:00:00'), 'volume': np.int64(31228000)}, {'date': Timestamp('2020-03-31 00:00:00'), 'volume': np.int64(23080400)}, {'date': Timestamp('2020-02-29 00:00:00'), 'volume': np.int64(10054800)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(6468100)}]",2026-05-31,8488143,144.24000549316406,0.2718119315998463,77
