ticker,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
CXM,weekly,2024-03-03,45042200,812,0,3,"[{'date': Timestamp('2024-03-03 00:00:00'), 'volume': np.int64(45042200)}, {'date': Timestamp('2023-12-10 00:00:00'), 'volume': np.int64(38250900)}, {'date': Timestamp('2021-06-27 00:00:00'), 'volume': np.int64(23094300)}]",2026-05-24,28294565,5.269999980926514,0.6281790187868266,257
TARS,weekly,2024-03-03,8684800,812,0,6,"[{'date': Timestamp('2024-03-03 00:00:00'), 'volume': np.int64(8684800)}, {'date': Timestamp('2023-08-06 00:00:00'), 'volume': np.int64(6094000)}, {'date': Timestamp('2023-07-30 00:00:00'), 'volume': np.int64(5819400)}, {'date': Timestamp('2022-05-08 00:00:00'), 'volume': np.int64(4400100)}, {'date': Timestamp('2020-12-20 00:00:00'), 'volume': np.int64(1924900)}, {'date': Timestamp('2020-10-18 00:00:00'), 'volume': np.int64(1256100)}]",2026-05-24,5590782,62.2599983215332,0.6437433216654385,293
FLG,weekly,2024-03-03,179420467,812,0,11,"[{'date': Timestamp('2024-03-03 00:00:00'), 'volume': np.int64(179420467)}, {'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(174199868)}, {'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(111706734)}, {'date': Timestamp('2023-03-12 00:00:00'), 'volume': np.int64(69685500)}, {'date': Timestamp('2022-10-30 00:00:00'), 'volume': np.int64(41014733)}, {'date': Timestamp('2022-10-23 00:00:00'), 'volume': np.int64(33594400)}, {'date': Timestamp('2022-04-24 00:00:00'), 'volume': np.int64(20695266)}, {'date': Timestamp('2021-04-25 00:00:00'), 'volume': np.int64(20582800)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(14047901)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(11620167)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(7473632)}]",2026-05-24,29298787,13.850000381469728,0.16329679378217202,334
IGI,weekly,2024-03-03,859200,812,0,7,"[{'date': Timestamp('2024-03-03 00:00:00'), 'volume': np.int64(859200)}, {'date': Timestamp('2022-04-10 00:00:00'), 'volume': np.int64(325400)}, {'date': Timestamp('2020-09-06 00:00:00'), 'volume': np.int64(325100)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(269700)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(168900)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(165000)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(100400)}]",2026-05-24,130728,16.010000228881836,0.1521508379888268,334
FIGS,weekly,2024-03-03,63036800,812,0,8,"[{'date': Timestamp('2024-03-03 00:00:00'), 'volume': np.int64(63036800)}, {'date': Timestamp('2022-11-13 00:00:00'), 'volume': np.int64(44782200)}, {'date': Timestamp('2022-05-15 00:00:00'), 'volume': np.int64(40342600)}, {'date': Timestamp('2021-12-19 00:00:00'), 'volume': np.int64(27011900)}, {'date': Timestamp('2021-12-12 00:00:00'), 'volume': np.int64(25379900)}, {'date': Timestamp('2021-11-14 00:00:00'), 'volume': np.int64(16676900)}, {'date': Timestamp('2021-09-19 00:00:00'), 'volume': np.int64(16664800)}, {'date': Timestamp('2021-05-30 00:00:00'), 'volume': np.int64(16570000)}]",2026-05-24,28873463,12.539999961853027,0.4580413821767602,261
HCXY,weekly,2024-03-03,70900,812,0,6,"[{'date': Timestamp('2024-03-03 00:00:00'), 'volume': np.int64(70900)}, {'date': Timestamp('2023-05-07 00:00:00'), 'volume': np.int64(49000)}, {'date': Timestamp('2021-02-28 00:00:00'), 'volume': np.int64(43300)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(34400)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(27500)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(22500)}]",2026-05-24,49503,24.950000762939453,0.6982087447108604,334
XHR,weekly,2024-03-03,11637700,812,0,4,"[{'date': Timestamp('2024-03-03 00:00:00'), 'volume': np.int64(11637700)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(10605700)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(3238600)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1838600)}]",2026-05-24,4432119,16.81999969482422,0.38084148929771344,334
PAI,weekly,2024-02-25,529000,819,0,4,"[{'date': Timestamp('2024-02-25 00:00:00'), 'volume': np.int64(529000)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(318600)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(194900)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(137500)}]",2026-05-24,224222,12.045000076293944,0.4238601134215501,334
DOC,weekly,2024-02-25,101673200,819,0,8,"[{'date': Timestamp('2024-02-25 00:00:00'), 'volume': np.int64(101673200)}, {'date': Timestamp('2023-10-29 00:00:00'), 'volume': np.int64(52295100)}, {'date': Timestamp('2023-03-12 00:00:00'), 'volume': np.int64(44718400)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(41054000)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(25729200)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(17797400)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(15830600)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(12361200)}]",2026-05-24,45133188,19.729999542236328,0.44390447040124636,334
KF,weekly,2024-02-25,273800,819,0,11,"[{'date': Timestamp('2024-02-25 00:00:00'), 'volume': np.int64(273800)}, {'date': Timestamp('2023-10-22 00:00:00'), 'volume': np.int64(201900)}, {'date': Timestamp('2023-04-09 00:00:00'), 'volume': np.int64(183900)}, {'date': Timestamp('2022-10-23 00:00:00'), 'volume': np.int64(153600)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(116700)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(73700)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(54300)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(52600)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(40400)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(25100)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(23300)}]",2026-05-24,100757,66.05999755859375,0.36799488677867054,334
JHI,weekly,2024-02-25,477500,819,0,7,"[{'date': Timestamp('2024-02-25 00:00:00'), 'volume': np.int64(477500)}, {'date': Timestamp('2022-01-23 00:00:00'), 'volume': np.int64(360100)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(317300)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(240800)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(166200)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(124500)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(84500)}]",2026-05-24,164912,13.210000038146973,0.345365445026178,334
PANW,weekly,2024-02-25,177805600,819,0,5,"[{'date': Timestamp('2024-02-25 00:00:00'), 'volume': np.int64(177805600)}, {'date': Timestamp('2023-06-18 00:00:00'), 'volume': np.int64(156693400)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(139036200)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(29539800)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(16687800)}]",2026-05-24,67629967,260.5799865722656,0.38035903818552397,334
PNW,weekly,2024-02-25,16329300,819,0,9,"[{'date': Timestamp('2024-02-25 00:00:00'), 'volume': np.int64(16329300)}, {'date': Timestamp('2021-11-28 00:00:00'), 'volume': np.int64(12765600)}, {'date': Timestamp('2021-10-10 00:00:00'), 'volume': np.int64(10441500)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(9963000)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(7263800)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(6565800)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(5801400)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(5006600)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(4225100)}]",2026-05-24,10263815,102.94000244140624,0.6285520506084156,334
LYFT,weekly,2024-02-18,323540800,826,0,8,"[{'date': Timestamp('2024-02-18 00:00:00'), 'volume': np.int64(323540800)}, {'date': Timestamp('2023-02-12 00:00:00'), 'volume': np.int64(242593300)}, {'date': Timestamp('2022-05-08 00:00:00'), 'volume': np.int64(220883800)}, {'date': Timestamp('2020-11-08 00:00:00'), 'volume': np.int64(118235200)}, {'date': Timestamp('2020-02-16 00:00:00'), 'volume': np.int64(109637100)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(36488700)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(24527200)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(22474000)}]",2026-05-24,152135489,13.899999618530272,0.4702204142414187,334
AXTI,weekly,2024-02-18,103934600,826,0,8,"[{'date': Timestamp('2024-02-18 00:00:00'), 'volume': np.int64(103934600)}, {'date': Timestamp('2020-09-27 00:00:00'), 'volume': np.int64(13998100)}, {'date': Timestamp('2020-08-23 00:00:00'), 'volume': np.int64(5794300)}, {'date': Timestamp('2020-04-26 00:00:00'), 'volume': np.int64(5448500)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(2877000)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(1666600)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1276100)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1016800)}]",2026-05-24,82259689,140.8300018310547,0.7914562522971176,334
JMM,weekly,2024-02-18,628100,826,0,6,"[{'date': Timestamp('2024-02-18 00:00:00'), 'volume': np.int64(628100)}, {'date': Timestamp('2023-07-02 00:00:00'), 'volume': np.int64(366500)}, {'date': Timestamp('2020-11-08 00:00:00'), 'volume': np.int64(294400)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(258800)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(115000)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(57500)}]",2026-05-24,59316,5.771999835968018,0.09443719153001115,334
LLYVA,weekly,2024-02-18,3191400,826,0,3,"[{'date': Timestamp('2024-02-18 00:00:00'), 'volume': np.int64(3191400)}, {'date': Timestamp('2023-08-13 00:00:00'), 'volume': np.int64(3024100)}, {'date': Timestamp('2023-08-06 00:00:00'), 'volume': np.int64(2033200)}]",2026-05-24,2083323,95.93000030517578,0.6527928181989096,147
SMCI,weekly,2024-02-18,1107603000,826,0,17,"[{'date': Timestamp('2024-02-18 00:00:00'), 'volume': np.int64(1107603000)}, {'date': Timestamp('2024-02-11 00:00:00'), 'volume': np.int64(686669000)}, {'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(672780000)}, {'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(523704000)}, {'date': Timestamp('2024-01-21 00:00:00'), 'volume': np.int64(363063000)}, {'date': Timestamp('2023-08-13 00:00:00'), 'volume': np.int64(308091000)}, {'date': Timestamp('2023-07-23 00:00:00'), 'volume': np.int64(185616000)}, {'date': Timestamp('2023-05-28 00:00:00'), 'volume': np.int64(168688000)}, {'date': Timestamp('2023-05-07 00:00:00'), 'volume': np.int64(162769000)}, {'date': Timestamp('2022-12-25 00:00:00'), 'volume': np.int64(151688000)}, {'date': Timestamp('2020-06-28 00:00:00'), 'volume': np.int64(107551000)}, {'date': Timestamp('2020-06-21 00:00:00'), 'volume': np.int64(96385000)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(33757000)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(26516000)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(23674000)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(15305000)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(6784000)}]",2026-05-24,292098250,35.58000183105469,0.2637210715391706,334
CNVS,weekly,2024-02-18,35156700,826,0,9,"[{'date': Timestamp('2024-02-18 00:00:00'), 'volume': np.int64(35156700)}, {'date': Timestamp('2021-03-28 00:00:00'), 'volume': np.int64(24492655)}, {'date': Timestamp('2020-06-07 00:00:00'), 'volume': np.int64(15616790)}, {'date': Timestamp('2020-05-24 00:00:00'), 'volume': np.int64(5444220)}, {'date': Timestamp('2020-04-26 00:00:00'), 'volume': np.int64(161345)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(111035)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(18235)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(17730)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(15375)}]",2026-05-24,994555,2.450000047683716,0.02828920234265446,334
ARM,weekly,2024-02-18,283552100,826,0,2,"[{'date': Timestamp('2024-02-18 00:00:00'), 'volume': np.int64(283552100)}, {'date': Timestamp('2023-09-17 00:00:00'), 'volume': np.int64(205287600)}]",2026-05-24,126092653,306.510009765625,0.44468954029964863,141
LEGT-U,weekly,2024-02-11,12369750,833,0,1,"[{'date': Timestamp('2024-02-11 00:00:00'), 'volume': np.int64(12369750)}]",2026-05-24,100,11.399999618530272,8.084237757432446e-06,120
ELTK,weekly,2024-02-11,1968400,833,0,6,"[{'date': Timestamp('2024-02-11 00:00:00'), 'volume': np.int64(1968400)}, {'date': Timestamp('2021-05-09 00:00:00'), 'volume': np.int64(1873400)}, {'date': Timestamp('2021-05-02 00:00:00'), 'volume': np.int64(1868200)}, {'date': Timestamp('2020-06-28 00:00:00'), 'volume': np.int64(1143100)}, {'date': Timestamp('2020-04-26 00:00:00'), 'volume': np.int64(788900)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(723200)}]",2026-05-24,40360,8.375,0.020503962609225768,334
KRNY,weekly,2024-02-11,4196700,833,0,9,"[{'date': Timestamp('2024-02-11 00:00:00'), 'volume': np.int64(4196700)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(4026700)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(2427500)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(2224800)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(1769000)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(1760900)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(1424400)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1011700)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(838100)}]",2026-05-24,3024007,8.199999809265137,0.720567827102247,334
SSRM,weekly,2024-02-11,113654000,833,0,8,"[{'date': Timestamp('2024-02-11 00:00:00'), 'volume': np.int64(113654000)}, {'date': Timestamp('2022-06-19 00:00:00'), 'volume': np.int64(25928000)}, {'date': Timestamp('2020-05-10 00:00:00'), 'volume': np.int64(19480000)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(16347200)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(11678100)}, {'date': Timestamp('2020-02-16 00:00:00'), 'volume': np.int64(8271100)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(7521400)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(7042600)}]",2026-05-24,20766142,29.71999931335449,0.1827136924349341,334
PLTR,weekly,2024-02-11,1204844400,833,0,4,"[{'date': Timestamp('2024-02-11 00:00:00'), 'volume': np.int64(1204844400)}, {'date': Timestamp('2021-02-21 00:00:00'), 'volume': np.int64(964540100)}, {'date': Timestamp('2020-11-29 00:00:00'), 'volume': np.int64(610582800)}, {'date': Timestamp('2020-10-04 00:00:00'), 'volume': np.int64(517900300)}]",2026-05-24,230957615,136.8800048828125,0.19169082331295229,295
LFMDP,weekly,2024-02-11,560400,833,0,2,"[{'date': Timestamp('2024-02-11 00:00:00'), 'volume': np.int64(560400)}, {'date': Timestamp('2021-10-10 00:00:00'), 'volume': np.int64(134500)}]",2026-05-24,17021,23.625,0.03037294789436117,242
MFAN,weekly,2024-02-04,1264500,840,0,2,"[{'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(1264500)}, {'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(1132200)}]",2026-05-24,123639,25.11000061035156,0.09777698695136418,122
PXLW,weekly,2024-02-04,7151350,840,0,11,"[{'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(7151350)}, {'date': Timestamp('2021-08-29 00:00:00'), 'volume': np.int64(4665591)}, {'date': Timestamp('2021-08-22 00:00:00'), 'volume': np.int64(1434917)}, {'date': Timestamp('2021-05-09 00:00:00'), 'volume': np.int64(1222518)}, {'date': Timestamp('2020-06-28 00:00:00'), 'volume': np.int64(564708)}, {'date': Timestamp('2020-05-03 00:00:00'), 'volume': np.int64(387083)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(221858)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(191484)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(184225)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(181183)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(177933)}]",2026-05-24,1929031,6.889999866485596,0.2697436148419529,334
BPYPO,weekly,2024-02-04,743300,840,0,3,"[{'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(743300)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(667000)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(118600)}]",2026-05-24,117799,15.329999923706056,0.15848109780707656,334
ZIM,weekly,2024-02-04,67551200,840,0,15,"[{'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(67551200)}, {'date': Timestamp('2024-01-07 00:00:00'), 'volume': np.int64(65940100)}, {'date': Timestamp('2023-12-24 00:00:00'), 'volume': np.int64(50762100)}, {'date': Timestamp('2023-03-19 00:00:00'), 'volume': np.int64(44615200)}, {'date': Timestamp('2022-03-27 00:00:00'), 'volume': np.int64(43765900)}, {'date': Timestamp('2022-03-20 00:00:00'), 'volume': np.int64(41310600)}, {'date': Timestamp('2022-03-13 00:00:00'), 'volume': np.int64(34121500)}, {'date': Timestamp('2021-12-12 00:00:00'), 'volume': np.int64(32998300)}, {'date': Timestamp('2021-11-21 00:00:00'), 'volume': np.int64(28966900)}, {'date': Timestamp('2021-10-10 00:00:00'), 'volume': np.int64(20254100)}, {'date': Timestamp('2021-08-22 00:00:00'), 'volume': np.int64(20134700)}, {'date': Timestamp('2021-07-04 00:00:00'), 'volume': np.int64(12008300)}, {'date': Timestamp('2021-05-23 00:00:00'), 'volume': np.int64(10701700)}, {'date': Timestamp('2021-05-09 00:00:00'), 'volume': np.int64(8216200)}, {'date': Timestamp('2021-01-31 00:00:00'), 'volume': np.int64(7824600)}]",2026-05-24,8425776,25.239999771118164,0.12473169980696124,278
MBUU,weekly,2024-02-04,3679400,840,0,10,"[{'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(3679400)}, {'date': Timestamp('2020-05-03 00:00:00'), 'volume': np.int64(2143100)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(2064100)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(1423300)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(1320700)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(1243400)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(785400)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(642500)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(580500)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(526000)}]",2026-05-24,2648964,27.56999969482422,0.7199445561776376,334
APD,weekly,2024-02-04,22076100,840,0,8,"[{'date': Timestamp('2024-02-04 00:00:00'), 'volume': np.int64(22076100)}, {'date': Timestamp('2020-11-08 00:00:00'), 'volume': np.int64(14677200)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(10649700)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(10295900)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(8170300)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(7828500)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(6926100)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(6491900)}]",2026-05-24,10645188,289.4700012207031,0.4822041936755133,334
ROK,weekly,2024-01-28,11550600,847,0,6,"[{'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(11550600)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(10385400)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(6819600)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(6427000)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(5565400)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(3840000)}]",2026-05-24,6299375,452.2900085449219,0.5453721018821533,334
WEC,weekly,2024-01-28,24698000,847,0,8,"[{'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(24698000)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(21872300)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(15839900)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(11654200)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(11011300)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(9267300)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(8229800)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(6070000)}]",2026-05-24,19795687,113.41000366210938,0.8015097173860232,334
OCCIN,weekly,2024-01-28,186600,847,0,2,"[{'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(186600)}, {'date': Timestamp('2021-12-12 00:00:00'), 'volume': np.int64(175800)}]",2026-05-24,15191,24.75,0.08140943193997856,233
SR,weekly,2024-01-28,6726000,847,0,11,"[{'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(6726000)}, {'date': Timestamp('2023-12-10 00:00:00'), 'volume': np.int64(4418000)}, {'date': Timestamp('2021-06-20 00:00:00'), 'volume': np.int64(2947900)}, {'date': Timestamp('2020-07-26 00:00:00'), 'volume': np.int64(2735300)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(2665400)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(2566800)}, {'date': Timestamp('2020-03-01 00:00:00'), 'volume': np.int64(1855700)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(1762500)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(1251000)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(1249100)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1211000)}]",2026-05-24,3280338,86.98999786376953,0.4877100802854594,334
MKC-V,weekly,2024-01-28,63900,847,0,9,"[{'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(63900)}, {'date': Timestamp('2020-11-01 00:00:00'), 'volume': np.int64(53000)}, {'date': Timestamp('2020-09-13 00:00:00'), 'volume': np.int64(49800)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(47800)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(29400)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(27200)}, {'date': Timestamp('2020-01-19 00:00:00'), 'volume': np.int64(13600)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(11200)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(5600)}]",2026-05-24,33514,47.95000076293945,0.5244757433489828,334
CNMD,weekly,2024-01-28,6265000,847,0,7,"[{'date': Timestamp('2024-01-28 00:00:00'), 'volume': np.int64(6265000)}, {'date': Timestamp('2020-04-26 00:00:00'), 'volume': np.int64(5465000)}, {'date': Timestamp('2020-03-22 00:00:00'), 'volume': np.int64(4523700)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(3138300)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(2893400)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(2471300)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1972300)}]",2026-05-24,3265898,37.22999954223633,0.5212925778132482,334
TALO,weekly,2024-01-21,33992500,854,0,12,"[{'date': Timestamp('2024-01-21 00:00:00'), 'volume': np.int64(33992500)}, {'date': Timestamp('2023-06-18 00:00:00'), 'volume': np.int64(24380900)}, {'date': Timestamp('2023-05-14 00:00:00'), 'volume': np.int64(16994100)}, {'date': Timestamp('2020-12-13 00:00:00'), 'volume': np.int64(14695300)}, {'date': Timestamp('2020-09-20 00:00:00'), 'volume': np.int64(5642200)}, {'date': Timestamp('2020-06-21 00:00:00'), 'volume': np.int64(5090800)}, {'date': Timestamp('2020-03-15 00:00:00'), 'volume': np.int64(4980900)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(3164000)}, {'date': Timestamp('2020-02-09 00:00:00'), 'volume': np.int64(2924400)}, {'date': Timestamp('2020-02-02 00:00:00'), 'volume': np.int64(2067800)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(1820700)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(1284300)}]",2026-05-24,20571802,16.040000915527344,0.6051864970214018,334
PSBD,weekly,2024-01-21,1559400,854,0,1,"[{'date': Timestamp('2024-01-21 00:00:00'), 'volume': np.int64(1559400)}]",2026-05-24,1147504,10.81999969482422,0.735862511222265,123
ADM,weekly,2024-01-21,109509700,854,0,6,"[{'date': Timestamp('2024-01-21 00:00:00'), 'volume': np.int64(109509700)}, {'date': Timestamp('2020-03-08 00:00:00'), 'volume': np.int64(32696900)}, {'date': Timestamp('2020-02-23 00:00:00'), 'volume': np.int64(24160400)}, {'date': Timestamp('2020-01-26 00:00:00'), 'volume': np.int64(22094000)}, {'date': Timestamp('2020-01-12 00:00:00'), 'volume': np.int64(15879700)}, {'date': Timestamp('2020-01-05 00:00:00'), 'volume': np.int64(14834900)}]",2026-05-24,31171905,77.5199966430664,0.2846497159612345,334
FCRX,weekly,2024-01-21,1124600,854,0,6,"[{'date': Timestamp('2024-01-21 00:00:00'), 'volume': np.int64(1124600)}, {'date': Timestamp('2021-12-05 00:00:00'), 'volume': np.int64(965800)}, {'date': Timestamp('2021-06-20 00:00:00'), 'volume': np.int64(135400)}, {'date': Timestamp('2021-06-13 00:00:00'), 'volume': np.int64(56400)}, {'date': Timestamp('2021-06-06 00:00:00'), 'volume': np.int64(45100)}, {'date': Timestamp('2021-05-30 00:00:00'), 'volume': np.int64(30400)}]",2026-05-24,5544,25.16990089416504,0.004929752800995909,261
