ticker,timeframe,hv1y_date,hv1y_volume,days_since_hv1y,hv1y_occ_1y,total_hv1y_count,is_hv1y_also_hve,hv1y_to_hve_ratio,all_hv1y_details
EMA,daily,2026-03-20,1351400,63,6,6,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1351400)}, {'date': Timestamp('2025-06-25 00:00:00'), 'volume': np.int64(1316900)}, {'date': Timestamp('2025-06-04 00:00:00'), 'volume': np.int64(368000)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(111900)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(54400)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(43400)}]"
REG,daily,2026-03-20,5597400,63,7,7,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(5597400)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(3813100)}, {'date': Timestamp('2025-08-06 00:00:00'), 'volume': np.int64(2733900)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(2067600)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(1079300)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(972200)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(930800)}]"
HAFC,daily,2026-03-20,1620100,63,8,8,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1620100)}, {'date': Timestamp('2025-12-18 00:00:00'), 'volume': np.int64(1195800)}, {'date': Timestamp('2025-12-15 00:00:00'), 'volume': np.int64(750200)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(524300)}, {'date': Timestamp('2025-06-16 00:00:00'), 'volume': np.int64(197300)}, {'date': Timestamp('2025-06-13 00:00:00'), 'volume': np.int64(142900)}, {'date': Timestamp('2025-06-06 00:00:00'), 'volume': np.int64(129800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(127300)}]"
SPFI,daily,2026-03-20,293400,63,10,10,False,0.9569471624266145,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(293400)}, {'date': Timestamp('2025-07-17 00:00:00'), 'volume': np.int64(227000)}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': np.int64(149600)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(72300)}, {'date': Timestamp('2025-06-18 00:00:00'), 'volume': np.int64(66700)}, {'date': Timestamp('2025-06-17 00:00:00'), 'volume': np.int64(48400)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(36200)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(28700)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(20800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(19500)}]"
EEA,daily,2026-03-20,233300,63,7,7,False,0.8305446778212887,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(233300)}, {'date': Timestamp('2026-02-10 00:00:00'), 'volume': np.int64(160100)}, {'date': Timestamp('2025-10-28 00:00:00'), 'volume': np.int64(93900)}, {'date': Timestamp('2025-06-18 00:00:00'), 'volume': np.int64(70900)}, {'date': Timestamp('2025-06-16 00:00:00'), 'volume': np.int64(52900)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(47800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(24600)}]"
USAS,daily,2026-03-20,23255000,63,16,16,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(23255000)}, {'date': Timestamp('2026-01-07 00:00:00'), 'volume': np.int64(17150600)}, {'date': Timestamp('2025-11-21 00:00:00'), 'volume': np.int64(7811700)}, {'date': Timestamp('2025-10-16 00:00:00'), 'volume': np.int64(5509400)}, {'date': Timestamp('2025-10-02 00:00:00'), 'volume': np.int64(4814000)}, {'date': Timestamp('2025-10-01 00:00:00'), 'volume': np.int64(4544200)}, {'date': Timestamp('2025-09-26 00:00:00'), 'volume': np.int64(3744200)}, {'date': Timestamp('2025-09-25 00:00:00'), 'volume': np.int64(2964000)}, {'date': Timestamp('2025-09-09 00:00:00'), 'volume': np.int64(2488300)}, {'date': Timestamp('2025-09-08 00:00:00'), 'volume': np.int64(2313400)}, {'date': Timestamp('2025-09-02 00:00:00'), 'volume': np.int64(2127500)}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': np.int64(1941480)}, {'date': Timestamp('2025-06-02 00:00:00'), 'volume': np.int64(1263720)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(1183520)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(679440)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(338240)}]"
KRNT,daily,2026-03-20,2396600,63,5,5,False,0.20282839225111926,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(2396600)}, {'date': Timestamp('2025-08-06 00:00:00'), 'volume': np.int64(2090200)}, {'date': Timestamp('2025-06-12 00:00:00'), 'volume': np.int64(512800)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(415900)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(391800)}]"
UDMY,daily,2025-12-17,31572000,63,8,8,True,1.0,"[{'date': Timestamp('2025-12-17 00:00:00'), 'volume': np.int64(31572000)}, {'date': Timestamp('2025-10-30 00:00:00'), 'volume': np.int64(5290600)}, {'date': Timestamp('2025-10-29 00:00:00'), 'volume': np.int64(3812100)}, {'date': Timestamp('2025-10-07 00:00:00'), 'volume': np.int64(3654900)}, {'date': Timestamp('2025-03-27 00:00:00'), 'volume': np.int64(3538100)}, {'date': Timestamp('2025-03-13 00:00:00'), 'volume': np.int64(2824600)}, {'date': Timestamp('2025-03-12 00:00:00'), 'volume': np.int64(2726500)}, {'date': Timestamp('2025-02-18 00:00:00'), 'volume': np.int64(2711800)}]"
NXE,daily,2026-03-20,34835000,63,4,4,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(34835000)}, {'date': Timestamp('2026-02-06 00:00:00'), 'volume': np.int64(34635000)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(21185100)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(6435300)}]"
GEF,daily,2026-03-20,1063700,63,8,8,False,0.9588065621056426,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1063700)}, {'date': Timestamp('2025-06-05 00:00:00'), 'volume': np.int64(745200)}, {'date': Timestamp('2025-06-02 00:00:00'), 'volume': np.int64(310800)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(122900)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(116700)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(98400)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(89900)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(75200)}]"
KOP,daily,2026-03-20,1281200,63,8,8,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1281200)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(591400)}, {'date': Timestamp('2025-08-08 00:00:00'), 'volume': np.int64(405300)}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': np.int64(319200)}, {'date': Timestamp('2025-06-02 00:00:00'), 'volume': np.int64(251500)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(198700)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(177800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(121400)}]"
KFY,daily,2026-03-20,3051300,63,7,7,False,0.7988951144158768,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(3051300)}, {'date': Timestamp('2025-06-18 00:00:00'), 'volume': np.int64(1940000)}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': np.int64(506500)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(361900)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(255400)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(252700)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(219600)}]"
LITE,daily,2026-03-20,22868800,63,11,11,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(22868800)}, {'date': Timestamp('2026-02-04 00:00:00'), 'volume': np.int64(12144900)}, {'date': Timestamp('2025-11-05 00:00:00'), 'volume': np.int64(11152700)}, {'date': Timestamp('2025-08-13 00:00:00'), 'volume': np.int64(9253200)}, {'date': Timestamp('2025-08-12 00:00:00'), 'volume': np.int64(5861200)}, {'date': Timestamp('2025-06-04 00:00:00'), 'volume': np.int64(4864900)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(3313600)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(1750100)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(1531300)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(1438300)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(1237100)}]"
AUBN,daily,2026-03-20,62300,63,5,5,False,0.2018794556059624,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(62300)}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': np.int64(9400)}, {'date': Timestamp('2025-06-02 00:00:00'), 'volume': np.int64(6300)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(4900)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(1900)}]"
FHB,daily,2026-03-20,3236100,63,7,7,False,0.1151821466071079,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(3236100)}, {'date': Timestamp('2025-11-14 00:00:00'), 'volume': np.int64(3211100)}, {'date': Timestamp('2025-07-02 00:00:00'), 'volume': np.int64(2777200)}, {'date': Timestamp('2025-06-24 00:00:00'), 'volume': np.int64(2624700)}, {'date': Timestamp('2025-06-13 00:00:00'), 'volume': np.int64(1370500)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(1086700)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(830100)}]"
CGAU,daily,2026-03-20,11932500,63,8,8,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(11932500)}, {'date': Timestamp('2026-03-19 00:00:00'), 'volume': np.int64(5375700)}, {'date': Timestamp('2026-01-20 00:00:00'), 'volume': np.int64(4955300)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(4653000)}, {'date': Timestamp('2025-09-18 00:00:00'), 'volume': np.int64(3181500)}, {'date': Timestamp('2025-08-14 00:00:00'), 'volume': np.int64(2902900)}, {'date': Timestamp('2025-08-07 00:00:00'), 'volume': np.int64(2494800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(2122300)}]"
AMCR,daily,2026-03-20,46524100,63,5,5,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(46524100)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(24825620)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(7290580)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(6036140)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(6007300)}]"
BFST,daily,2026-03-20,830000,63,6,6,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(830000)}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': np.int64(636500)}, {'date': Timestamp('2025-06-24 00:00:00'), 'volume': np.int64(150700)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(130800)}, {'date': Timestamp('2025-06-10 00:00:00'), 'volume': np.int64(110900)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(103300)}]"
WABC,daily,2026-03-20,927000,63,5,5,False,0.7579102281089036,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(927000)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(780500)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(408900)}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': np.int64(158500)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(155100)}]"
BR,daily,2026-03-20,6160900,63,7,7,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(6160900)}, {'date': Timestamp('2026-02-03 00:00:00'), 'volume': np.int64(2647100)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(2439600)}, {'date': Timestamp('2025-07-24 00:00:00'), 'volume': np.int64(2123400)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(1379300)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(573500)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(394700)}]"
MYGN,daily,2026-03-20,17564300,63,7,7,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(17564300)}, {'date': Timestamp('2025-08-06 00:00:00'), 'volume': np.int64(15654800)}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': np.int64(4133900)}, {'date': Timestamp('2025-06-02 00:00:00'), 'volume': np.int64(2909800)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(2871200)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(2371400)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(2313700)}]"
UNM,daily,2026-03-20,11805000,63,8,8,False,0.2429557246378303,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(11805000)}, {'date': Timestamp('2025-07-30 00:00:00'), 'volume': np.int64(6831200)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(4037800)}, {'date': Timestamp('2025-06-17 00:00:00'), 'volume': np.int64(1654500)}, {'date': Timestamp('2025-06-11 00:00:00'), 'volume': np.int64(1348800)}, {'date': Timestamp('2025-06-05 00:00:00'), 'volume': np.int64(1239800)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(1073300)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(907500)}]"
LYB,daily,2026-03-20,23437400,63,12,12,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(23437400)}, {'date': Timestamp('2026-01-30 00:00:00'), 'volume': np.int64(18052000)}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': np.int64(10555300)}, {'date': Timestamp('2025-07-24 00:00:00'), 'volume': np.int64(9569200)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(7968700)}, {'date': Timestamp('2025-06-10 00:00:00'), 'volume': np.int64(7669300)}, {'date': Timestamp('2025-06-09 00:00:00'), 'volume': np.int64(6676800)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(5855700)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(5112700)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(4326800)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(3017100)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(2617400)}]"
DX,daily,2026-03-20,24316800,63,4,4,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(24316800)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(14084700)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(8190000)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(4880000)}]"
EGY,daily,2026-03-20,4088800,63,4,4,False,0.2608518131012836,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(4088800)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(3515800)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(1326300)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(1093500)}]"
FCF,daily,2026-03-20,6740800,63,9,9,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(6740800)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(3557800)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(3040000)}, {'date': Timestamp('2025-07-18 00:00:00'), 'volume': np.int64(2509300)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(1667500)}, {'date': Timestamp('2025-06-10 00:00:00'), 'volume': np.int64(546600)}, {'date': Timestamp('2025-06-09 00:00:00'), 'volume': np.int64(536400)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(473800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(427800)}]"
IDA,daily,2026-03-20,1388600,63,7,7,False,0.5720288362512873,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1388600)}, {'date': Timestamp('2026-01-30 00:00:00'), 'volume': np.int64(1055100)}, {'date': Timestamp('2025-12-02 00:00:00'), 'volume': np.int64(948300)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(908500)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(694200)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(432600)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(398900)}]"
BXC,daily,2026-03-20,616800,63,6,6,False,0.3275971956660293,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(616800)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(362100)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(357400)}, {'date': Timestamp('2025-06-02 00:00:00'), 'volume': np.int64(113100)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(105400)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(103600)}]"
SSNC,daily,2026-03-20,5484700,63,9,9,False,0.9509171607892091,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(5484700)}, {'date': Timestamp('2026-02-06 00:00:00'), 'volume': np.int64(5415200)}, {'date': Timestamp('2026-02-03 00:00:00'), 'volume': np.int64(4613200)}, {'date': Timestamp('2025-10-24 00:00:00'), 'volume': np.int64(2955900)}, {'date': Timestamp('2025-07-24 00:00:00'), 'volume': np.int64(2774100)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(1898300)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(1144700)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(1135300)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(906700)}]"
STC,daily,2026-03-20,1109700,63,6,6,False,0.6593191135404908,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1109700)}, {'date': Timestamp('2025-12-11 00:00:00'), 'volume': np.int64(999700)}, {'date': Timestamp('2025-07-15 00:00:00'), 'volume': np.int64(859600)}, {'date': Timestamp('2025-07-10 00:00:00'), 'volume': np.int64(444300)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(358800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(192800)}]"
YORW,daily,2026-03-20,1250100,63,7,7,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1250100)}, {'date': Timestamp('2025-08-26 00:00:00'), 'volume': np.int64(481200)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(225000)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(149600)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(67000)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(53700)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(51200)}]"
MSIF,daily,2026-03-20,1602200,63,12,12,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1602200)}, {'date': Timestamp('2026-02-02 00:00:00'), 'volume': np.int64(887800)}, {'date': Timestamp('2025-10-29 00:00:00'), 'volume': np.int64(758300)}, {'date': Timestamp('2025-10-28 00:00:00'), 'volume': np.int64(469400)}, {'date': Timestamp('2025-08-01 00:00:00'), 'volume': np.int64(338800)}, {'date': Timestamp('2025-06-04 00:00:00'), 'volume': np.int64(321300)}, {'date': Timestamp('2025-06-03 00:00:00'), 'volume': np.int64(77800)}, {'date': Timestamp('2025-06-02 00:00:00'), 'volume': np.int64(54800)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(38300)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(30700)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(29600)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(18600)}]"
CASH,daily,2026-03-20,974200,63,6,6,False,0.5601425942962281,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(974200)}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': np.int64(723600)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(371500)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(217800)}, {'date': Timestamp('2025-05-28 00:00:00'), 'volume': np.int64(202900)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(142800)}]"
EWBC,daily,2026-03-20,5583800,63,6,6,False,0.4315346924896054,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(5583800)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(3069700)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(3005000)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(2052200)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(1413100)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(803100)}]"
SBS,daily,2026-03-20,12845000,63,13,13,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(12845000)}, {'date': Timestamp('2026-03-09 00:00:00'), 'volume': np.int64(11597000)}, {'date': Timestamp('2026-03-03 00:00:00'), 'volume': np.int64(11555000)}, {'date': Timestamp('2026-03-02 00:00:00'), 'volume': np.int64(7997500)}, {'date': Timestamp('2026-02-26 00:00:00'), 'volume': np.int64(6613000)}, {'date': Timestamp('2026-02-24 00:00:00'), 'volume': np.int64(6337500)}, {'date': Timestamp('2026-02-20 00:00:00'), 'volume': np.int64(4043000)}, {'date': Timestamp('2026-02-19 00:00:00'), 'volume': np.int64(3480000)}, {'date': Timestamp('2025-08-12 00:00:00'), 'volume': np.int64(3336400)}, {'date': Timestamp('2025-07-10 00:00:00'), 'volume': np.int64(2851400)}, {'date': Timestamp('2025-06-09 00:00:00'), 'volume': np.int64(1286700)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(1107600)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(1081100)}]"
TUYA,daily,2026-03-20,20902700,63,7,7,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(20902700)}, {'date': Timestamp('2026-02-24 00:00:00'), 'volume': np.int64(5750000)}, {'date': Timestamp('2025-08-27 00:00:00'), 'volume': np.int64(5592500)}, {'date': Timestamp('2025-08-26 00:00:00'), 'volume': np.int64(5543800)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(4805200)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(2509000)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(1794200)}]"
TCBK,daily,2026-03-20,442100,63,8,8,False,0.5697164948453608,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(442100)}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': np.int64(384700)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(208900)}, {'date': Timestamp('2025-06-13 00:00:00'), 'volume': np.int64(144800)}, {'date': Timestamp('2025-06-11 00:00:00'), 'volume': np.int64(121400)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(119800)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(93300)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(91600)}]"
SITM,daily,2026-03-20,4028500,63,7,7,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(4028500)}, {'date': Timestamp('2025-11-06 00:00:00'), 'volume': np.int64(1556100)}, {'date': Timestamp('2025-06-26 00:00:00'), 'volume': np.int64(1502500)}, {'date': Timestamp('2025-06-25 00:00:00'), 'volume': np.int64(1087700)}, {'date': Timestamp('2025-06-11 00:00:00'), 'volume': np.int64(402100)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(314800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(309300)}]"
SD,daily,2026-03-20,1614800,63,5,5,False,0.3104966639106274,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(1614800)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(1049800)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(278500)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(247400)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(214900)}]"
EFC,daily,2026-03-20,10726700,63,9,9,False,0.9086881385222709,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(10726700)}, {'date': Timestamp('2026-01-27 00:00:00'), 'volume': np.int64(9351700)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(6404300)}, {'date': Timestamp('2025-11-26 00:00:00'), 'volume': np.int64(3179800)}, {'date': Timestamp('2025-09-19 00:00:00'), 'volume': np.int64(3147500)}, {'date': Timestamp('2025-06-20 00:00:00'), 'volume': np.int64(2646300)}, {'date': Timestamp('2025-05-27 00:00:00'), 'volume': np.int64(1070900)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(922300)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(873900)}]"
AGNC,daily,2026-03-20,54083200,63,2,2,False,0.5977563358643633,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(54083200)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(48796900)}]"
LW,daily,2026-03-20,37333900,63,9,9,True,1.0,"[{'date': Timestamp('2026-03-20 00:00:00'), 'volume': np.int64(37333900)}, {'date': Timestamp('2025-12-19 00:00:00'), 'volume': np.int64(23430300)}, {'date': Timestamp('2025-07-23 00:00:00'), 'volume': np.int64(10537900)}, {'date': Timestamp('2025-07-08 00:00:00'), 'volume': np.int64(3605500)}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': np.int64(3555700)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(2842800)}, {'date': Timestamp('2025-05-29 00:00:00'), 'volume': np.int64(1945200)}, {'date': Timestamp('2025-05-23 00:00:00'), 'volume': np.int64(1911800)}, {'date': Timestamp('2025-05-22 00:00:00'), 'volume': np.int64(1628000)}]"
