Symbol,market_cap,timeframe,HVD_date_1,HVD_vol_1,HVD_date_2,HVD_vol_2,HVD_date_3,HVD_vol_3,HVD_date_4,HVD_vol_4,HVD_date_5,HVD_vol_5,HVD_date_6,HVD_vol_6,HVD_date_7,HVD_vol_7,HVD_date_8,HVD_vol_8,HVD_date_9,HVD_vol_9,HVD_date_10,HVD_vol_10,HVD_date_11,HVD_vol_11,HVD_date_12,HVD_vol_12,HVD_date_13,HVD_vol_13,HVD_date_14,HVD_vol_14,HVD_date_15,HVD_vol_15,HVD_date_16,HVD_vol_16,HVD_date_17,HVD_vol_17,HVD_date_18,HVD_vol_18,HVD_date_19,HVD_vol_19,HVD_date_20,HVD_vol_20
IMKTA,1661799073.9589942,monthly,2026-04-01,2767900,2026-03-01,3025100,2025-12-01,2517900,2025-08-01,2718500,2025-05-01,2627400,2025-04-01,3069400,2024-12-01,2800900,2024-11-01,2515700,2024-10-01,4703900,2022-08-01,2871700,2022-05-01,2558900,2022-04-01,2503400,2022-03-01,2606800.0,2021-12-01,2852500.0,2021-03-01,3767000.0,2020-12-01,3019500.0,2020-08-01,2534500.0,2020-06-01,2787700.0,2020-04-01,2653100.0,2020-03-01,3250900.0
VKQ,551141580.0,monthly,2026-05-01,4123088,2026-04-01,5970300,2026-03-01,4037800,2025-12-01,4821700,2025-10-01,4108800,2025-09-01,4821500,2025-08-01,4707400,2025-07-01,4319200,2025-06-01,4145600,2024-12-01,4344700,2024-10-01,6011100,2024-05-01,3967800,2024-01-01,5450100.0,2023-12-01,5422300.0,2023-11-01,3928900.0,2023-10-01,4203900.0,2022-12-01,5932600.0,2022-05-01,4543100.0,2022-03-01,4065800.0,2020-03-01,5728200.0
EBF,553779158.3216816,monthly,2026-04-01,3352800,2026-03-01,3868000,2026-01-01,3892600,2025-12-01,4666200,2025-11-01,4905300,2025-10-01,4679300,2025-07-01,3520200,2025-05-01,3218800,2025-04-01,4151700,2025-03-01,5859900,2024-10-01,6144600,2023-03-01,3681900,2022-03-01,3136900.0,2021-03-01,3687900.0,2020-12-01,3480200.0,2020-07-01,3413500.0,2020-06-01,3712000.0,2020-05-01,3356200.0,2020-03-01,4535600.0,2020-02-01,3324500.0
MOV,624242540.342347,monthly,2025-05-01,4515300,2025-04-01,6478000,2024-10-01,5828300,2024-09-01,11093200,2024-03-01,7356100,2023-12-01,4604400,2023-03-01,5453600,2022-05-01,5176800,2022-03-01,5024500,2021-11-01,4969600,2021-03-01,4760100,2021-01-01,4787900,2020-12-01,4901700.0,2020-09-01,5693700.0,2020-07-01,4620000.0,2020-06-01,6601700.0,2020-05-01,5118100.0,2020-04-01,7107600.0,2020-03-01,7430300.0,2020-02-01,4429500.0
CMP,1304904618.8074324,monthly,2026-05-01,13390646,2026-03-01,14196400,2025-12-01,14141200,2025-06-01,14161900,2025-05-01,20554500,2025-04-01,14448600,2025-02-01,13290400,2024-12-01,17898400,2024-11-01,17154800,2024-10-01,13835400,2024-09-01,36723700,2024-08-01,16975700,2024-07-01,14148300.0,2024-06-01,17864300.0,2024-05-01,13880600.0,2024-03-01,19440500.0,2024-01-01,13563800.0,2022-09-01,14606100.0,2022-06-01,13495900.0,2022-01-01,15502000.0
CHCT,523720931.72438747,monthly,2026-08-01,4911212,2026-03-01,6235100,2025-12-01,4864200,2025-11-01,6690300,2025-10-01,5574100,2025-08-01,5673600,2025-07-01,5989500,2025-06-01,5126400,2025-04-01,5224300,2025-03-01,4923100,2025-02-01,4907900,2024-12-01,5934700,2024-11-01,5316800.0,2024-10-01,7188100.0,2024-09-01,16611800.0,2024-08-01,7205500.0,2024-07-01,5025600.0,2024-02-01,5294400.0,2020-06-01,7423900.0,2020-03-01,5527100.0
CTO,734455273.7492903,monthly,2026-05-01,5939436,2026-03-01,5937000,2026-01-01,4940700,2025-12-01,6820200,2025-10-01,7420500,2025-09-01,6717700,2025-08-01,5312400,2025-07-01,6965900,2025-06-01,7140900,2025-05-01,4576600,2025-04-01,6159600,2025-03-01,8358900,2025-02-01,6819100.0,2024-12-01,10287600.0,2024-11-01,9936900.0,2024-10-01,7730500.0,2024-09-01,15307800.0,2024-08-01,8601600.0,2023-03-01,7034400.0,2022-12-01,6823000.0
LPAA,311362503.99631,monthly,2026-07-01,411857,2026-06-01,380918,2026-04-01,307400,2026-01-01,615700,2025-12-01,1356800,2025-11-01,132700,2025-10-01,287300,2025-09-01,218500,2025-08-01,406300,2025-07-01,2017800,2025-06-01,1022300,2025-05-01,1372900,2025-04-01,256700.0,2025-03-01,964900.0,2025-02-01,713000.0,2025-01-01,480900.0,2024-12-01,1334100.0,2024-11-01,1889600.0,2024-10-01,481200.0,2024-09-01,4019900.0
HVT,419085606.1861575,monthly,2024-10-01,4420300,2024-09-01,11550700,2024-06-01,5327600,2023-03-01,4300900,2022-09-01,4286800,2022-06-01,4527200,2022-05-01,4921200,2022-03-01,5003700,2022-02-01,4731200,2021-12-01,5482100,2021-11-01,5722500,2021-09-01,4371100,2021-08-01,4924200.0,2021-06-01,5725400.0,2021-03-01,5498100.0,2020-12-01,5456300.0,2020-11-01,4181300.0,2020-08-01,7135800.0,2020-05-01,5057200.0,2020-03-01,4388500.0
XPRO,1619284587.3524354,monthly,2026-04-01,22525700,2026-03-01,28492400,2026-01-01,23275200,2025-12-01,25931500,2025-10-01,28168200,2025-09-01,22512000,2025-08-01,25172900,2025-07-01,30099300,2025-06-01,24240500,2025-05-01,23051400,2025-04-01,32366100,2025-03-01,30184200,2025-01-01,23931800.0,2024-12-01,28722600.0,2024-10-01,30937700.0,2024-09-01,35282000.0,2024-07-01,29656500.0,2024-01-01,23372400.0,2023-09-01,26637900.0,2021-12-01,25380200.0
GUT,578813416.0,monthly,2026-03-01,4859400,2025-11-01,4953300,2025-10-01,4820100,2025-07-01,5035500,2025-05-01,4282000,2025-04-01,5761900,2025-01-01,4877800,2024-12-01,5972500,2024-11-01,7100900,2024-10-01,6697700,2024-09-01,8569337,2024-08-01,4588478,2023-12-01,4234715.0,2023-10-01,5554355.0,2023-09-01,4660300.0,2022-04-01,5241835.0,2022-03-01,6746772.0,2021-04-01,5608629.0,2021-03-01,8274997.0,2020-03-01,7467640.0
FPH,602236849.4619884,monthly,2026-04-01,3893400,2026-03-01,4296000,2025-07-01,5960000,2025-04-01,4107400,2025-02-01,8061300,2025-01-01,11589400,2024-12-01,4863000,2024-11-01,4162800,2024-10-01,6025900,2024-09-01,20728300,2023-12-01,5098700,2022-11-01,5200300,2022-05-01,3930600.0,2021-11-01,9105700.0,2021-03-01,4177200.0,2020-11-01,5511900.0,2020-06-01,4797700.0,2020-04-01,7700500.0,2020-03-01,9989900.0,2020-02-01,5908100.0
KF,311751499.5,monthly,2026-05-01,379469,2026-04-01,509700,2026-03-01,698400,2026-01-01,387600,2025-12-01,361200,2025-11-01,359600,2025-06-01,345200,2025-05-01,449600,2025-01-01,335900,2024-12-01,557300,2024-11-01,525600,2024-09-01,753900,2024-04-01,299600.0,2024-03-01,464500.0,2024-02-01,398200.0,2023-10-01,344200.0,2023-01-01,302700.0,2022-12-01,364800.0,2022-10-01,355200.0,2020-03-01,353100.0
WILC,448764903.21933967,monthly,2026-01-01,294400,2025-12-01,287100,2025-11-01,284600,2025-09-01,163300,2025-08-01,281200,2025-07-01,649400,2025-06-01,305700,2025-04-01,308200,2025-03-01,133800,2025-02-01,159900,2025-01-01,164500,2024-12-01,136900,2024-11-01,181500.0,2024-09-01,162700.0,2024-08-01,666300.0,2021-10-01,215700.0,2021-03-01,163100.0,2021-02-01,140900.0,2020-10-01,272300.0,2020-03-01,131100.0
GRAF,376049985.53097343,monthly,2026-08-01,1740500,2026-07-01,392313,2026-05-01,108254,2026-04-01,419200,2026-03-01,100600,2026-01-01,2019500,2025-12-01,317500,2025-11-01,766900,2025-08-01,205600,2025-07-01,161500,2025-06-01,87900,2025-05-01,202600,2025-04-01,1188200.0,2025-02-01,90600.0,2025-01-01,261300.0,2024-12-01,773800.0,2024-11-01,675600.0,2024-10-01,1070600.0,2024-09-01,1088000.0,2024-08-01,3127400.0
SEG,346547719.62352943,monthly,2026-03-01,1622300,2026-02-01,1486300,2026-01-01,1448800,2025-12-01,1543200,2025-11-01,1794100,2025-10-01,1377600,2025-09-01,1783300,2025-08-01,2750800,2025-07-01,2035500,2025-06-01,2721900,2025-05-01,1682600,2025-04-01,2004400,2025-03-01,2784600.0,2025-02-01,1844800.0,2025-01-01,1677100.0,2024-12-01,1532200.0,2024-11-01,1689200.0,2024-10-01,3567500.0,2024-09-01,3024600.0,2024-08-01,4424100.0
PCRX,992815026.1124332,monthly,2026-03-01,18230500,2026-01-01,21317600,2025-12-01,18367300,2025-11-01,15275300,2025-08-01,16980000,2025-05-01,18416200,2025-04-01,21000300,2025-03-01,19038500,2025-02-01,15099500,2025-01-01,17742300,2024-12-01,19253700,2024-09-01,23634200,2024-08-01,34501400.0,2024-07-01,33367900.0,2024-06-01,15656400.0,2024-05-01,21923300.0,2020-08-01,15193000.0,2020-07-01,17385200.0,2020-06-01,15356800.0,2020-03-01,21105800.0
JBI,747430687.9349006,monthly,2026-05-01,30866228,2026-03-01,49134300,2025-12-01,45336700,2025-11-01,35877200,2025-04-01,34396000,2025-03-01,31223700,2025-01-01,35200500,2024-12-01,31539000,2024-11-01,37416200,2024-10-01,65624600,2024-09-01,43599900,2024-08-01,69397800,2024-07-01,42656400.0,2024-06-01,40538200.0,2024-05-01,45292400.0,2024-01-01,34984500.0,2023-12-01,57404000.0,2023-09-01,37534900.0,2023-08-01,47527800.0,2021-08-01,34418700.0
ANSC,474261727.42257214,monthly,2026-08-01,1184596,2026-05-01,1238624,2026-01-01,2834600,2025-12-01,1732600,2025-11-01,4762600,2025-10-01,5984300,2025-07-01,1479400,2025-05-01,2539200,2025-04-01,5163000,2024-12-01,1886900,2024-11-01,2507300,2024-10-01,5806700,2024-09-01,5492900.0,2024-08-01,7362500.0,2024-07-01,5056000.0,2024-06-01,2965800.0,2024-05-01,1240400.0,2024-03-01,1599700.0,2024-02-01,6588700.0,2024-01-01,1656800.0
GPAT,391000004.0,monthly,2026-05-01,3236614,2026-04-01,3397300,2026-03-01,3871400,2026-01-01,281900,2025-11-01,92600,2025-10-01,658200,2025-08-01,2645900,2025-07-01,968400,2025-06-01,1714300,2025-05-01,6551500,2025-04-01,1867800,2025-03-01,362200,2025-02-01,62300.0,2025-01-01,374900.0,2024-12-01,576800.0,2024-11-01,1553700.0,2024-10-01,700300.0,2024-09-01,2545900.0,2024-08-01,5507000.0,2024-07-01,7884400.0
ATRC,1528344377.9338784,monthly,2026-05-01,13680970,2026-04-01,15445700,2026-03-01,12984700,2025-07-01,13113400,2025-05-01,12998800,2025-04-01,12956600,2025-03-01,13473500,2025-01-01,12685300,2024-10-01,13578800,2024-09-01,11999600,2024-08-01,14455500,2024-07-01,22647500,2024-06-01,18291700.0,2024-05-01,17268400.0,2024-04-01,16413300.0,2024-03-01,15663600.0,2024-02-01,13497500.0,2023-11-01,13795700.0,2020-05-01,13343200.0,2020-04-01,11509300.0
NMAI,462945169.4,monthly,2026-03-01,2548400,2026-01-01,3270500,2025-12-01,3043500,2025-10-01,2476700,2025-09-01,2665000,2025-08-01,2286000,2025-04-01,2244800,2025-03-01,2875800,2025-01-01,2460900,2024-12-01,3231500,2024-10-01,2253600,2024-07-01,3928200,2023-12-01,2344500.0,2022-12-01,3126300.0,2022-11-01,2689600.0,2022-10-01,2935300.0,2022-09-01,2499000.0,2022-07-01,3221500.0,2022-01-01,2862300.0,2021-12-01,2367900.0
TWFG,1282170092.5119214,monthly,2026-08-01,1708868,2026-06-01,2374441,2026-05-01,4061968,2026-04-01,5433000,2026-03-01,6547300,2025-11-01,1898200,2025-10-01,2576700,2025-09-01,3070100,2025-08-01,3875700,2025-07-01,1780200,2025-06-01,2112400,2025-04-01,2542400,2025-03-01,1779100.0,2025-01-01,1861600.0,2024-12-01,4062600.0,2024-11-01,1778600.0,2024-10-01,2293800.0,2024-09-01,3305000.0,2024-08-01,3277900.0,2024-07-01,8387400.0
NFBK,626042310.5484536,monthly,2026-04-01,4799100,2026-03-01,7500300,2026-02-01,6307900,2024-07-01,8193400,2024-06-01,16761600,2024-05-01,4601200,2024-04-01,4760500,2024-02-01,5144200,2023-12-01,6001700,2023-09-01,6080800,2023-06-01,4650100,2023-03-01,5188500,2021-12-01,5655300.0,2021-06-01,4942700.0,2021-03-01,5007900.0,2020-09-01,5495300.0,2020-08-01,7243500.0,2020-07-01,6243300.0,2020-06-01,4909400.0,2020-03-01,5063900.0
IART,1459469978.7403316,monthly,2026-05-01,20797665,2026-03-01,19582600,2025-12-01,16815400,2025-11-01,19710300,2025-10-01,26281100,2025-09-01,24244900,2025-08-01,30692300,2025-07-01,24114200,2025-06-01,28509600,2025-05-01,33650300,2024-11-01,23295500,2024-10-01,16878000,2024-09-01,21694400.0,2024-08-01,20183800.0,2024-07-01,31455200.0,2024-06-01,45434900.0,2024-05-01,34228700.0,2024-04-01,18401000.0,2023-05-01,21126700.0,2020-03-01,22192800.0
NRC,468988654.05355406,monthly,2026-05-01,1826599,2026-03-01,2546700,2025-12-01,1952300,2025-11-01,1847100,2025-10-01,2284700,2025-09-01,2158500,2025-08-01,2227900,2025-07-01,1963500,2025-06-01,2122800,2025-05-01,2025700,2025-04-01,1979100,2025-03-01,1763200,2025-02-01,1886400.0,2024-12-01,2452100.0,2024-11-01,1686200.0,2024-08-01,1994300.0,2024-07-01,2701100.0,2024-06-01,2987900.0,2024-01-01,2073500.0,2023-12-01,1835800.0
ARTNA,347393326.7152757,monthly,2026-04-01,880600,2026-03-01,2709300,2025-03-01,1098900,2024-12-01,924100,2024-07-01,1089600,2024-06-01,3081800,2024-05-01,1408700,2024-03-01,939000,2023-09-01,942700,2023-08-01,998700,2023-06-01,1260800,2023-05-01,1113000,2023-03-01,1123600.0,2023-01-01,944000.0,2022-12-01,920000.0,2022-10-01,1052300.0,2022-09-01,1109200.0,2022-08-01,1004300.0,2021-06-01,1222800.0,2020-06-01,1339700.0
ATNI,415744434.7008611,monthly,2026-04-01,1493000,2026-03-01,2301900,2025-03-01,1971500,2025-01-01,1732000,2024-12-01,2038700,2024-11-01,1945500,2024-09-01,1581600,2024-08-01,1441100,2024-07-01,1998200,2024-06-01,5881900,2024-05-01,2697000,2024-04-01,2298100,2024-03-01,1824600.0,2024-02-01,3135600.0,2023-12-01,1895200.0,2022-12-01,1353800.0,2022-08-01,1269700.0,2020-09-01,1896100.0,2020-04-01,1845400.0,2020-03-01,1428200.0
XPER,389550653.9025975,monthly,2026-05-01,10556440,2026-03-01,8505600,2025-12-01,8944100,2025-11-01,10130700,2025-10-01,10723700,2025-09-01,9927100,2025-08-01,12115200,2024-12-01,9402900,2024-11-01,10898500,2024-10-01,8495000,2024-09-01,8913100,2024-08-01,13837400,2024-07-01,10247600.0,2024-06-01,23029400.0,2024-03-01,9390600.0,2024-02-01,9343200.0,2024-01-01,8481400.0,2023-12-01,11804500.0,2023-11-01,13183400.0,2022-10-01,10636000.0
LEG,1592166735.765517,monthly,2026-05-01,46493907,2026-04-01,81809500,2025-12-01,48932100,2025-09-01,40069200,2025-08-01,38090600,2025-07-01,43372400,2025-06-01,58943500,2025-05-01,46457400,2025-04-01,70588200,2025-03-01,75212100,2025-02-01,38173800,2024-12-01,46247200,2024-09-01,40157000.0,2024-07-01,41824100.0,2024-06-01,100867100.0,2024-05-01,91977600.0,2024-03-01,40552800.0,2023-07-01,39790600.0,2021-12-01,66602500.0,2020-05-01,45120500.0
UFCS,1348231568.4626122,monthly,2026-03-01,2383100,2025-12-01,2764600,2025-11-01,2591900,2025-09-01,2563600,2025-08-01,2685400,2025-07-01,2915700,2025-06-01,2550600,2025-03-01,2526100,2025-02-01,3272000,2025-01-01,2803000,2024-12-01,2721500,2024-11-01,3274100,2024-09-01,2947300.0,2024-08-01,2653400.0,2024-06-01,3524100.0,2023-12-01,2513300.0,2022-06-01,2486800.0,2021-12-01,2748000.0,2021-03-01,2564500.0,2020-12-01,2338800.0
PBFS,421290256.5661254,monthly,2025-09-01,764300,2025-08-01,487100,2025-06-01,687700,2025-03-01,531600,2024-12-01,483000,2024-11-01,767400,2024-10-01,495300,2024-09-01,594700,2024-08-01,786200,2024-07-01,718400,2024-06-01,827700,2023-12-01,481400,2022-10-01,513100.0,2021-06-01,801800.0,2021-05-01,435800.0,2021-03-01,506700.0,2020-09-01,689100.0,2020-06-01,491500.0,2020-04-01,696000.0,2020-03-01,827600.0
CLDT,633930936.245877,monthly,2026-05-01,8269369,2025-04-01,9321900,2025-03-01,8037700,2024-11-01,8135600,2024-10-01,10597100,2024-07-01,8080800,2024-06-01,23317500,2023-03-01,12041900,2022-06-01,8090000,2022-03-01,7460800,2022-02-01,7715800,2021-03-01,9860900,2020-11-01,8025400.0,2020-09-01,11923100.0,2020-08-01,10107300.0,2020-07-01,8859800.0,2020-06-01,19307300.0,2020-05-01,14786800.0,2020-04-01,12486200.0,2020-03-01,13051000.0
RDWR,1268923044.7974412,monthly,2026-03-01,7519600,2025-07-01,6508100,2025-06-01,9022700,2024-08-01,7321400,2024-06-01,13566900,2024-03-01,7351200,2022-11-01,7421900,2022-09-01,7280900,2022-03-01,10644500,2022-02-01,7259200,2022-01-01,7256900,2021-12-01,11229400,2021-11-01,6435300.0,2021-10-01,6542900.0,2021-09-01,9818400.0,2021-06-01,8952400.0,2021-04-01,8418500.0,2021-03-01,8108100.0,2020-07-01,8652700.0,2020-03-01,10040000.0
DV,1660482478.7095478,monthly,2026-08-01,88849353,2026-05-01,55733108,2026-04-01,47338600,2026-03-01,70215900,2025-12-01,46509600,2025-11-01,70819800,2025-10-01,70625800,2025-09-01,91249900,2025-08-01,49836800,2025-06-01,63258400,2025-05-01,62476900,2025-03-01,67479500,2024-10-01,48991300.0,2024-09-01,52242100.0,2024-07-01,54423400.0,2024-06-01,51584300.0,2024-05-01,93231500.0,2024-03-01,46688300.0,2023-11-01,50982400.0,2023-08-01,54626800.0
WLKP,798671667.5534842,monthly,2025-12-01,1477800,2025-11-01,1847600,2025-10-01,1636700,2024-05-01,4912200,2022-06-01,1221300,2022-04-01,1468800,2022-03-01,1394200,2021-12-01,1712000,2021-11-01,1244400,2021-08-01,1394400,2021-05-01,1846700,2021-04-01,2190300,2021-03-01,1915100.0,2021-02-01,3231800.0,2021-01-01,2473300.0,2020-12-01,2181500.0,2020-05-01,2191500.0,2020-04-01,1569400.0,2020-03-01,3023900.0,2020-02-01,1612000.0
BV,1363515922.5710309,monthly,2026-08-01,20366329,2026-05-01,11912082,2026-03-01,13204700,2025-12-01,14308400,2025-11-01,16916800,2025-10-01,17481800,2025-09-01,19145000,2025-08-01,20182200,2025-07-01,21382000,2025-06-01,17143500,2025-05-01,14683600,2025-04-01,12308200,2025-03-01,14011600.0,2025-02-01,15111900.0,2024-09-01,12105900.0,2024-06-01,15205700.0,2024-05-01,23427000.0,2024-04-01,18982700.0,2024-03-01,15458100.0,2020-06-01,14112900.0
VSTS,1904955106.4614267,monthly,2026-01-01,37073400,2025-12-01,74261800,2025-11-01,43808700,2025-10-01,50630100,2025-09-01,42401300,2025-08-01,46628800,2025-07-01,43719600,2025-06-01,57322100,2025-05-01,76695300,2025-04-01,44633600,2025-03-01,65238500,2024-12-01,55371700,2024-11-01,36154800.0,2024-09-01,61218000.0,2024-07-01,41826600.0,2024-06-01,37600200.0,2024-05-01,114910800.0,2024-02-01,43034300.0,2023-12-01,55237700.0,2023-10-01,63336500.0
IMCR,1552407128.0,monthly,2026-04-01,9232900,2026-03-01,8381000,2026-01-01,10375300,2025-06-01,9649900,2025-05-01,8914700,2025-04-01,7499600,2025-03-01,7716700,2024-09-01,10119300,2024-08-01,8892400,2024-07-01,7809300,2024-06-01,19051900,2024-05-01,20965900,2024-04-01,9802400.0,2024-03-01,8404400.0,2024-02-01,7543300.0,2024-01-01,14199300.0,2023-12-01,7718700.0,2022-12-01,7871300.0,2022-11-01,9248800.0,2022-09-01,8745800.0
BOC,412587798.5360429,monthly,2026-05-01,4376057,2026-04-01,3257400,2025-12-01,4068900,2025-11-01,3794600,2025-10-01,3898500,2025-08-01,5027100,2025-07-01,3361900,2025-04-01,3535400,2024-07-01,4122600,2024-06-01,4995400,2024-05-01,5249600,2024-03-01,3590800,2023-10-01,3895300.0,2023-05-01,4047600.0,2021-11-01,3550200.0,2021-04-01,5093400.0,2021-03-01,3682900.0,2021-02-01,4735000.0,2020-06-01,3984700.0,2020-05-01,3395000.0
FWRD,470264457.59972006,monthly,2026-05-01,36415362,2026-03-01,18509400,2025-11-01,14006000,2025-10-01,22585600,2025-08-01,13329600,2025-05-01,13197200,2025-04-01,20590300,2025-03-01,14620400,2024-11-01,13977100,2024-10-01,14428500,2024-09-01,20368100,2024-08-01,19638000,2024-07-01,15901500.0,2024-06-01,26064600.0,2024-05-01,37764300.0,2024-04-01,17730900.0,2024-03-01,28755700.0,2024-02-01,14676400.0,2024-01-01,15439900.0,2023-08-01,20332000.0
REX,1453212088.2994702,monthly,2026-03-01,5530000,2025-04-01,7158000,2024-12-01,9278400,2024-09-01,5646400,2024-07-01,5894800,2024-06-01,9469600,2024-05-01,10259000,2024-04-01,8266000,2024-03-01,6044400,2024-01-01,5634000,2023-12-01,6841000,2023-03-01,5604800,2022-12-01,6767000.0,2022-10-01,8379600.0,2022-08-01,5598200.0,2022-07-01,6027000.0,2022-06-01,7234800.0,2022-03-01,5631600.0,2020-04-01,6962400.0,2020-03-01,8653800.0
IFN,486658179.0,monthly,2026-04-01,3527400,2026-03-01,6111400,2026-01-01,5847500,2025-12-01,6484500,2025-11-01,3832500,2025-10-01,4247100,2025-09-01,3583600,2025-08-01,3511800,2025-07-01,3822000,2025-04-01,4255900,2025-03-01,3332600,2025-02-01,3569200,2025-01-01,4755700.0,2024-12-01,4574600.0,2024-11-01,3868400.0,2024-06-01,4310900.0,2024-05-01,5644300.0,2024-04-01,6954100.0,2020-04-01,3593300.0,2020-03-01,6135000.0
FOR,1629219016.59712,monthly,2026-01-01,3491700,2025-08-01,3616800,2025-07-01,4512300,2025-04-01,5448200,2025-03-01,4426400,2025-02-01,3379100,2025-01-01,4287000,2024-08-01,3917500,2024-07-01,5426600,2024-05-01,3587100,2024-04-01,6945000,2024-03-01,5144900,2024-01-01,4225100.0,2023-12-01,3414200.0,2023-11-01,3655100.0,2023-10-01,3745000.0,2023-08-01,5428600.0,2023-07-01,4704800.0,2020-07-01,3553700.0,2020-03-01,4238500.0
PLOW,1246216549.894845,monthly,2026-08-01,4403360,2026-05-01,4397861,2026-04-01,4485900,2026-03-01,5350100,2026-01-01,3683400,2025-08-01,3825700,2025-07-01,4239500,2025-06-01,3866500,2025-05-01,5312900,2025-04-01,5415300,2024-10-01,4488200,2024-08-01,4049600,2024-07-01,6129800.0,2024-06-01,3851700.0,2024-05-01,4299500.0,2024-04-01,6543400.0,2024-03-01,5542600.0,2024-02-01,4837100.0,2024-01-01,3893800.0,2020-03-01,5073500.0
FDUS,712782946.7699836,monthly,2026-08-01,4714676,2026-07-01,5292856,2026-04-01,4520300,2026-03-01,7868800,2025-12-01,8836000,2025-10-01,4937300,2025-09-01,5454300,2025-04-01,5231600,2025-03-01,6810000,2024-12-01,4544900,2024-11-01,4685800,2024-09-01,5659700,2024-05-01,7391200.0,2024-03-01,10453500.0,2024-01-01,4589900.0,2023-12-01,7328800.0,2023-09-01,4876800.0,2023-08-01,7718500.0,2020-04-01,5003200.0,2020-03-01,8641000.0
LILA,1421850352.222857,monthly,2026-01-01,8875600,2025-12-01,7181400,2025-09-01,7156400,2025-08-01,11054500,2025-07-01,8957200,2025-05-01,14988000,2025-04-01,11011600,2025-02-01,9524300,2024-12-01,7648300,2024-11-01,8496300,2024-06-01,8241200,2024-05-01,7562300,2024-04-01,9478300.0,2024-03-01,15167300.0,2024-02-01,7511800.0,2023-11-01,7288700.0,2022-12-01,6982500.0,2022-03-01,7957500.0,2020-04-01,8214901.0,2020-03-01,9305289.0
UVV,1340634817.1431258,monthly,2026-08-01,4476443,2026-04-01,4229000,2026-03-01,4557100,2025-11-01,4071100,2025-10-01,4174200,2025-09-01,4786400,2025-08-01,4969800,2025-07-01,6816700,2025-06-01,6024700,2025-05-01,4549600,2025-04-01,4906500,2024-06-01,3672700,2024-05-01,4085200.0,2024-04-01,6245700.0,2024-03-01,8617200.0,2024-02-01,4022800.0,2023-12-01,6530400.0,2020-06-01,4782400.0,2020-05-01,4327000.0,2020-03-01,4891700.0
UHT,595124420.2918063,monthly,2026-03-01,1559100,2025-12-01,2049300,2025-11-01,2042100,2025-10-01,1823300,2025-09-01,1601000,2025-08-01,1403700,2025-03-01,1490400,2025-01-01,1392100,2024-12-01,1709300,2024-09-01,1637800,2024-06-01,1874700,2024-04-01,1846400,2024-03-01,3352600.0,2024-02-01,1753100.0,2023-12-01,1364300.0,2023-03-01,1372700.0,2022-06-01,1492600.0,2021-09-01,2055100.0,2021-06-01,1790700.0,2020-03-01,1885100.0
AUNA,381166771.81000006,monthly,2026-08-01,1811972,2026-07-01,1410553,2026-06-01,1885741,2026-05-01,5326015,2026-04-01,4605200,2026-03-01,12380500,2026-02-01,4393800,2026-01-01,6841600,2025-12-01,3346700,2025-11-01,2303400,2025-10-01,1360100,2025-09-01,1927900,2025-01-01,1510900.0,2024-09-01,1475100.0,2024-08-01,2338700.0,2024-07-01,2533900.0,2024-06-01,2982000.0,2024-05-01,6485700.0,2024-04-01,13021000.0,2024-03-01,13765000.0
BL,1662450450.3418868,monthly,2026-05-01,22017805,2026-04-01,20641200,2026-03-01,25869600,2026-01-01,20148600,2025-10-01,26131700,2025-08-01,20567300,2025-06-01,16703600,2025-04-01,16012000,2025-02-01,19675300,2024-08-01,20110100,2024-07-01,18308500,2024-06-01,22466600,2024-05-01,26248800.0,2024-03-01,34429000.0,2023-08-01,16228100.0,2023-05-01,17073200.0,2022-05-01,22132800.0,2022-02-01,16349800.0,2021-03-01,22018600.0,2020-03-01,18242200.0
ASLE,309506005.5271318,monthly,2025-11-01,11055900,2025-10-01,8313800,2025-09-01,8641600,2025-08-01,12735100,2025-05-01,8839400,2025-04-01,11393200,2025-03-01,17043000,2024-10-01,14235400,2024-08-01,8132600,2024-05-01,8258600,2024-03-01,18221300,2024-02-01,14398600,2024-01-01,10111400.0,2023-12-01,11018000.0,2023-11-01,8207400.0,2023-09-01,14196000.0,2023-08-01,14749700.0,2023-07-01,8625000.0,2023-06-01,11028800.0,2022-11-01,8520300.0
LPG,1542743491.5474963,monthly,2025-05-01,15517200,2025-04-01,19027200,2025-03-01,16811300,2025-01-01,15507300,2024-12-01,16709900,2024-06-01,16965500,2024-05-01,15860700,2024-04-01,16349100,2024-02-01,20792100,2024-01-01,25747200,2023-12-01,18238600,2023-11-01,21593700,2023-10-01,18987300.0,2023-08-01,15587900.0,2023-05-01,14916600.0,2023-02-01,16470100.0,2022-05-01,17750900.0,2021-03-01,16269800.0,2020-06-01,15021900.0,2020-03-01,19844100.0
NBBK,886747751.4718411,monthly,2026-04-01,7750900,2026-03-01,6371200,2026-01-01,6517200,2025-12-01,4752600,2025-11-01,7689300,2025-10-01,4365500,2025-07-01,5932900,2025-06-01,8862400,2025-04-01,4868800,2025-03-01,5575100,2025-01-01,5579100,2024-08-01,5073700,2024-07-01,9768800.0,2024-06-01,11418200.0,2024-05-01,5757400.0,2024-04-01,5375000.0,2024-03-01,9272000.0,2024-02-01,6276100.0,2024-01-01,13401500.0,2023-12-01,6283400.0
