Symbol,market_cap,timeframe,HVD_date_1,HVD_vol_1,HVD_date_2,HVD_vol_2,HVD_date_3,HVD_vol_3,HVD_date_4,HVD_vol_4,HVD_date_5,HVD_vol_5,HVD_date_6,HVD_vol_6,HVD_date_7,HVD_vol_7,HVD_date_8,HVD_vol_8,HVD_date_9,HVD_vol_9,HVD_date_10,HVD_vol_10,HVD_date_11,HVD_vol_11,HVD_date_12,HVD_vol_12,HVD_date_13,HVD_vol_13,HVD_date_14,HVD_vol_14,HVD_date_15,HVD_vol_15,HVD_date_16,HVD_vol_16,HVD_date_17,HVD_vol_17,HVD_date_18,HVD_vol_18,HVD_date_19,HVD_vol_19,HVD_date_20,HVD_vol_20
CBU,3545881156.088292,monthly,2025-08-01,6746700,2024-07-01,8011400,2024-06-01,6677200,2024-03-01,6722300,2024-01-01,7238900,2023-12-01,7229600,2023-10-01,7006400,2023-09-01,7528400,2023-08-01,6738700,2023-07-01,15030900,2023-06-01,7960700,2023-05-01,7218900,2023-04-01,9587400.0,2023-03-01,8549600.0,2021-03-01,6059900.0,2021-01-01,6321100.0,2020-07-01,6585300.0,2020-06-01,6547200.0,2020-04-01,7132900.0,2020-03-01,8509200.0
FHI,4367255194.519567,monthly,2026-04-01,17848800,2026-03-01,18377400,2025-06-01,17448900,2025-05-01,17411200,2025-04-01,19226700,2025-03-01,25543500,2024-04-01,20138700,2023-12-01,18630700,2023-10-01,23317700,2023-07-01,18623600,2023-06-01,34060800,2023-05-01,20802600,2023-04-01,17834600.0,2023-03-01,27310100.0,2022-06-01,19392000.0,2022-05-01,18323100.0,2022-01-01,17316800.0,2021-06-01,19942200.0,2021-05-01,20947300.0,2020-03-01,30881200.0
S,5454006978.667781,monthly,2026-04-01,148076700,2026-03-01,202265400,2026-01-01,154905000,2025-12-01,239137200,2025-09-01,134221900,2025-08-01,143797500,2025-07-01,174919100,2025-06-01,135064600,2025-03-01,147813700,2024-12-01,134947600,2024-07-01,151147300,2024-03-01,157288600,2024-01-01,129339900.0,2023-12-01,173976400.0,2023-09-01,128171000.0,2023-08-01,204464000.0,2023-06-01,277633300.0,2023-05-01,137899300.0,2023-03-01,163614100.0,2022-03-01,146172500.0
KNF,5275838601.455327,monthly,2026-08-01,11309721,2026-04-01,10026600,2026-03-01,17298200,2026-01-01,10715300,2025-12-01,10089900,2025-11-01,13738800,2025-10-01,17425400,2025-09-01,13605000,2025-08-01,16022500,2025-07-01,14366800,2025-06-01,15405700,2025-04-01,10558900,2025-03-01,10644900.0,2024-12-01,10853900.0,2024-06-01,9673700.0,2024-02-01,9973300.0,2023-11-01,20515800.0,2023-09-01,10863900.0,2023-08-01,10297500.0,2023-06-01,20982200.0
PRVA,3222136515.529556,monthly,2026-03-01,19234800,2025-09-01,19380600,2025-08-01,20921900,2025-07-01,18306600,2025-06-01,20959600,2025-03-01,18333500,2024-05-01,25298400,2024-04-01,18182400,2024-02-01,20625200,2024-01-01,23200400,2023-09-01,25616500,2023-06-01,62720100,2023-05-01,47863700.0,2022-11-01,25137200.0,2022-09-01,21322900.0,2022-08-01,25902800.0,2022-07-01,19927000.0,2022-03-01,21682900.0,2021-11-01,19028100.0,2021-06-01,20793200.0
MSGE,3798629898.148148,monthly,2026-05-01,7758061,2025-10-01,7632800,2025-09-01,7923000,2025-06-01,7831800,2025-03-01,7735100,2024-12-01,9838900,2024-11-01,9400800,2024-08-01,9565700,2024-06-01,7805100,2024-05-01,9409300,2024-04-01,7466400,2024-03-01,9507800,2024-02-01,10434400.0,2024-01-01,11688800.0,2023-12-01,10651900.0,2023-11-01,11417900.0,2023-10-01,8103700.0,2023-09-01,12773900.0,2023-06-01,16077800.0,2023-05-01,7988800.0
APAM,2883224557.504018,monthly,2026-04-01,16593700,2026-03-01,19389800,2025-07-01,12899200,2025-05-01,13032800,2025-04-01,15209900,2025-03-01,13359700,2023-11-01,14942100,2023-08-01,13381400,2023-07-01,13544000,2023-06-01,35244100,2023-03-01,16000000,2022-06-01,12936200,2022-03-01,14240200.0,2022-02-01,15238200.0,2021-10-01,12347700.0,2021-04-01,14771100.0,2021-03-01,15858900.0,2021-02-01,13936400.0,2020-06-01,13408600.0,2020-03-01,17960100.0
HMN,2083668408.762581,monthly,2026-03-01,6302300,2025-12-01,5396800,2025-07-01,6106600,2025-06-01,5305100,2025-05-01,7038100,2025-04-01,6406900,2024-11-01,5571800,2024-09-01,6543500,2024-06-01,5962800,2024-05-01,5463500,2023-07-01,5252000,2023-06-01,7321500,2023-03-01,5628100.0,2022-07-01,5319100.0,2022-06-01,5567700.0,2022-02-01,5298800.0,2022-01-01,5562300.0,2021-03-01,6308800.0,2020-10-01,5324700.0,2020-03-01,6454300.0
VVV,5126950550.000001,monthly,2026-05-01,41828714,2026-04-01,39929300,2026-03-01,39256800,2026-01-01,38921100,2025-12-01,61851600,2025-11-01,41615000,2025-07-01,40276800,2025-06-01,41563900,2023-11-01,40209900,2023-08-01,43943600,2023-06-01,79254200,2023-05-01,53057600,2023-03-01,42736700.0,2022-11-01,39401600.0,2022-05-01,44320800.0,2021-01-01,39759800.0,2020-06-01,47455000.0,2020-04-01,46770100.0,2020-03-01,75482300.0,2020-02-01,43166400.0
FULT,4627344361.273889,monthly,2026-04-01,42623900,2026-03-01,51621900,2026-01-01,37993700,2025-12-01,40490100,2025-10-01,41689700,2025-08-01,33062400,2025-07-01,41134900,2025-04-01,42187600,2025-01-01,32832500,2024-10-01,36736700,2024-07-01,45500700,2024-05-01,35185500,2024-04-01,41512400.0,2023-07-01,30108500.0,2023-06-01,62680800.0,2023-05-01,31426400.0,2023-03-01,36343300.0,2022-03-01,31793600.0,2020-06-01,30384500.0,2020-03-01,41853000.0
MC,5249862263.76291,monthly,2026-04-01,25550600,2026-03-01,34361000,2026-01-01,15254500,2025-12-01,17826700,2025-11-01,15839800,2025-10-01,19392200,2025-07-01,19280000,2025-06-01,18116000,2025-05-01,18315300,2025-04-01,25126500,2025-03-01,25931300,2025-02-01,17748700,2024-09-01,15062800.0,2024-02-01,15560600.0,2023-07-01,18631000.0,2023-06-01,35961900.0,2020-06-01,15634200.0,2020-04-01,18052800.0,2020-03-01,18871400.0,2020-02-01,16666500.0
WLY,2474089260.0834064,monthly,2026-03-01,14150416,2026-01-01,11676491,2025-12-01,15650882,2025-11-01,8949617,2025-10-01,9327564,2025-07-01,12083425,2025-06-01,13360305,2025-05-01,9450833,2025-03-01,12462497,2024-12-01,10190166,2024-09-01,9967300,2024-01-01,10564197,2023-12-01,11376855.0,2023-10-01,12990116.0,2023-07-01,12944114.0,2023-06-01,21836419.0,2021-06-01,19580162.0,2021-03-01,12074834.0,2020-06-01,8671307.0,2020-03-01,10433844.0
BRC,4252400354.3116913,monthly,2025-03-01,6941700,2024-12-01,6087800,2024-09-01,6355700,2024-04-01,6383100,2024-03-01,9573500,2024-02-01,6492200,2024-01-01,6628700,2023-12-01,7407700,2023-11-01,7026800,2023-10-01,7545400,2023-09-01,8595500,2023-08-01,7258700,2023-07-01,15020300.0,2023-06-01,17378200.0,2023-03-01,6557200.0,2022-09-01,6109000.0,2022-04-01,7417800.0,2020-12-01,7611300.0,2020-09-01,6816100.0,2020-03-01,8463400.0
IEP,4838763714.364641,monthly,2026-08-01,18798026,2026-05-01,19492789,2026-03-01,25836700,2026-01-01,17816100,2025-12-01,28483200,2025-11-01,26466200,2025-05-01,18330100,2025-01-01,17930100,2024-12-01,30238500,2024-11-01,20862300,2024-10-01,20584000,2024-09-01,33714200,2024-08-01,32248500.0,2024-05-01,19897100.0,2023-12-01,22095600.0,2023-11-01,19313800.0,2023-08-01,38561300.0,2023-07-01,24408300.0,2023-06-01,35404900.0,2023-05-01,138687900.0
STAG,7537303607.995395,monthly,2026-03-01,30100800,2026-01-01,32704800,2025-10-01,35287100,2025-09-01,32620100,2025-07-01,33759500,2025-06-01,30505900,2025-05-01,30658200,2025-04-01,36957100,2025-03-01,35264100,2023-06-01,56053000,2023-05-01,73986600,2023-03-01,29042900,2022-10-01,35152800.0,2022-09-01,31181900.0,2022-05-01,36145900.0,2021-12-01,29971900.0,2021-03-01,30559700.0,2020-12-01,29344200.0,2020-06-01,36544500.0,2020-03-01,49998300.0
BOH,3248527172.5410857,monthly,2026-04-01,8971600,2026-03-01,9569800,2026-01-01,8335100,2025-10-01,11103000,2025-07-01,9780400,2025-04-01,11681600,2025-03-01,12171900,2025-01-01,8996900,2024-01-01,8665100,2023-12-01,9865600,2023-11-01,8206000,2023-10-01,10042100,2023-09-01,8702600.0,2023-08-01,10839100.0,2023-07-01,19297900.0,2023-06-01,31810100.0,2023-05-01,33544600.0,2023-04-01,11418000.0,2023-03-01,21990700.0,2020-03-01,8684300.0
SPB,2029269259.1634483,monthly,2025-08-01,11985200,2025-06-01,17043700,2025-05-01,12311000,2024-05-01,11962900,2023-12-01,14137700,2023-11-01,18126900,2023-09-01,11588800,2023-08-01,15290200,2023-07-01,13192500,2023-06-01,14123400,2023-05-01,24472000,2023-03-01,15547600,2023-02-01,11740500.0,2023-01-01,11865300.0,2022-12-01,15717500.0,2022-10-01,12080600.0,2022-09-01,16683700.0,2021-11-01,13069100.0,2021-09-01,13577300.0,2020-03-01,15639800.0
HRMY,2053453328.006446,monthly,2026-04-01,18153900,2026-03-01,16050700,2026-01-01,12948300,2025-12-01,14895700,2025-11-01,17976900,2025-10-01,19538300,2025-09-01,22265300,2025-06-01,13074900,2025-05-01,15801900,2025-04-01,14680100,2025-03-01,14382300,2025-02-01,13837100,2024-11-01,16160100.0,2024-10-01,20796200.0,2023-10-01,24105400.0,2023-09-01,14553500.0,2023-04-01,13933900.0,2023-03-01,31079900.0,2022-08-01,15069900.0,2021-10-01,16582100.0
VNO,7356503270.559611,monthly,2026-03-01,54240800,2024-08-01,59480300,2023-12-01,64391600,2023-10-01,64964600,2023-09-01,62416900,2023-08-01,58028300,2023-07-01,64195900,2023-06-01,97733400,2023-05-01,80119700,2023-04-01,72070200,2023-03-01,133814500,2023-01-01,122330500,2022-12-01,71677700.0,2022-11-01,84160700.0,2022-10-01,69933300.0,2020-11-01,67595700.0,2020-06-01,61681300.0,2020-05-01,68758900.0,2020-04-01,57779900.0,2020-03-01,63442500.0
NTB,2410478351.5495467,monthly,2026-03-01,4130400,2025-10-01,5495600,2025-03-01,4177900,2024-12-01,4280300,2024-07-01,5365800,2024-02-01,5622200,2024-01-01,4195700,2023-12-01,5011500,2023-11-01,5537000,2023-07-01,4435000,2023-06-01,4296900,2023-05-01,6521700,2023-04-01,7920600.0,2023-03-01,10206600.0,2021-03-01,4222700.0,2020-09-01,4405600.0,2020-06-01,5891600.0,2020-05-01,6581300.0,2020-04-01,8364600.0,2020-03-01,9915300.0
SLG,4016465859.8206096,monthly,2026-03-01,30378800,2025-12-01,31872700,2023-12-01,34908200,2023-11-01,35114000,2023-10-01,38994300,2023-09-01,39437400,2023-08-01,32879400,2023-07-01,49357300,2023-06-01,69554200,2023-05-01,46130600,2023-04-01,59504200,2023-03-01,113570000,2022-12-01,32913200.0,2021-03-01,38033215.0,2020-11-01,39587831.0,2020-09-01,30910478.0,2020-06-01,46270306.0,2020-05-01,43346272.0,2020-04-01,36460726.0,2020-03-01,31298813.0
SWX,6581047876.181135,monthly,2026-03-01,11930800,2024-02-01,11226500,2023-10-01,10821700,2023-09-01,10709700,2023-06-01,10722100,2023-05-01,11987400,2023-04-01,10602200,2023-03-01,19464500,2022-12-01,13386900,2022-11-01,13676200,2022-09-01,12636000,2022-08-01,12954000,2022-05-01,13463300.0,2022-04-01,12919200.0,2022-03-01,16051200.0,2021-10-01,17504400.0,2021-05-01,10923500.0,2021-03-01,18791500.0,2020-04-01,12062700.0,2020-03-01,14087700.0
STWD,6235991103.650813,monthly,2026-08-01,61961526,2026-03-01,77017700,2026-01-01,77178200,2025-12-01,72565800,2025-11-01,65428300,2025-10-01,66743500,2025-07-01,112959600,2025-04-01,79890600,2024-09-01,78530100,2023-06-01,73267100,2023-05-01,76425000,2023-04-01,67209700,2023-03-01,180216900.0,2022-10-01,75696700.0,2021-12-01,84346400.0,2020-11-01,62319100.0,2020-06-01,103126200.0,2020-05-01,85442400.0,2020-04-01,149533700.0,2020-03-01,147613500.0
HGV,4335027397.684513,monthly,2025-10-01,20814500,2025-08-01,25088000,2025-07-01,27524600,2025-05-01,19207000,2025-04-01,27398400,2025-03-01,25755600,2024-11-01,20154100,2024-08-01,22305000,2024-02-01,19493400,2023-11-01,23103000,2023-03-01,35488800,2022-11-01,23029200,2022-05-01,23230700.0,2021-05-01,20304700.0,2021-03-01,23941800.0,2020-07-01,20613300.0,2020-06-01,32635700.0,2020-05-01,20661700.0,2020-04-01,27329000.0,2020-03-01,25705500.0
FCF,2087581956.7726164,monthly,2026-04-01,15832300,2026-03-01,26083500,2025-12-01,15869900,2025-07-01,14829300,2025-04-01,21974500,2025-03-01,19273400,2025-01-01,14518100,2024-07-01,16060900,2023-06-01,13490100,2023-05-01,14988400,2023-03-01,27209100,2023-02-01,14551400,2022-03-01,14010600.0,2021-12-01,13693300.0,2021-03-01,15423900.0,2020-09-01,15868600.0,2020-08-01,13624500.0,2020-07-01,14234100.0,2020-06-01,15133600.0,2020-03-01,14612600.0
SBCF,3252904457.3243995,monthly,2026-04-01,16248000,2026-03-01,18244300,2026-01-01,13261800,2025-12-01,17567200,2025-10-01,13521300,2025-09-01,12170300,2025-08-01,13916000,2025-07-01,14279800,2025-06-01,13476800,2024-07-01,11840100,2023-12-01,12060700,2023-08-01,12057200,2023-07-01,12616700.0,2023-06-01,12564000.0,2023-05-01,17387600.0,2023-04-01,16419800.0,2023-03-01,30196700.0,2023-02-01,12832200.0,2023-01-01,13923100.0,2022-12-01,14911700.0
SSB,9900609396.07294,monthly,2026-04-01,19710500,2026-03-01,19339000,2026-01-01,16155700,2025-12-01,17532600,2025-11-01,15178400,2025-10-01,18460000,2025-09-01,15736000,2025-08-01,15086100,2025-07-01,21599600,2025-06-01,32083300,2025-05-01,15995800,2025-04-01,18451900,2025-03-01,16110700.0,2025-01-01,22673100.0,2024-12-01,12461700.0,2024-07-01,14531400.0,2023-06-01,12371100.0,2023-05-01,12314300.0,2023-04-01,13011100.0,2023-03-01,37138600.0
KMT,2726797225.2028465,monthly,2026-08-01,22057005,2026-05-01,25494942,2026-04-01,20690600,2026-03-01,36319900,2026-01-01,21419300,2025-11-01,19341900,2025-08-01,31850900,2025-06-01,23619300,2025-05-01,20259400,2025-04-01,23160900,2025-03-01,21127400,2025-02-01,23327100,2024-11-01,22075000.0,2023-03-01,36926300.0,2022-05-01,19637600.0,2022-04-01,21958700.0,2022-03-01,22191800.0,2020-04-01,23992200.0,2020-03-01,33239600.0,2020-02-01,21014100.0
LNC,7021348579.713813,monthly,2026-03-01,57041700,2025-04-01,52025700,2025-03-01,47571900,2023-12-01,47138000,2023-09-01,90957200,2023-08-01,47511000,2023-07-01,47024300,2023-06-01,56979700,2023-05-01,81657100,2023-04-01,65516400,2023-03-01,98609500,2023-02-01,71364800,2023-01-01,58712800.0,2022-12-01,70825300.0,2022-11-01,66208100.0,2020-11-01,49511000.0,2020-09-01,49490300.0,2020-06-01,51200400.0,2020-04-01,63991100.0,2020-03-01,95490200.0
WAL,8958658840.565168,monthly,2026-03-01,40943100,2025-10-01,41861900,2025-04-01,34232800,2024-10-01,31694600,2024-09-01,44643200,2024-07-01,29315800,2024-03-01,29214000,2024-02-01,35969000,2024-01-01,29918600,2023-12-01,30684500,2023-11-01,27821500,2023-10-01,42262400,2023-09-01,29559800.0,2023-08-01,36151700.0,2023-07-01,64549600.0,2023-06-01,64739000.0,2023-05-01,269192000.0,2023-04-01,113439400.0,2023-03-01,344007000.0,2020-03-01,39352900.0
WAFD,2804067445.7853203,monthly,2026-04-01,15363000,2026-03-01,16563100,2026-01-01,11673800,2025-12-01,12789300,2025-11-01,17296900,2025-10-01,11797000,2025-07-01,12621300,2025-04-01,13753300,2025-03-01,15141500,2025-01-01,11909900,2024-10-01,11510900,2024-09-01,14156500,2024-07-01,12565400.0,2023-05-01,14985600.0,2023-04-01,15968600.0,2023-03-01,33499300.0,2021-09-01,14954200.0,2021-04-01,11583400.0,2021-03-01,16171300.0,2020-03-01,20661400.0
FFIN,5049255249.307385,monthly,2026-04-01,13632600,2026-03-01,20277100,2026-01-01,17581500,2025-12-01,19187300,2025-10-01,13596400,2025-06-01,12283100,2025-04-01,12464500,2024-07-01,18164600,2024-06-01,14350100,2023-10-01,12873400,2023-09-01,13554000,2023-06-01,12730200,2023-05-01,14377200.0,2023-03-01,22824100.0,2021-09-01,15881700.0,2021-06-01,12632400.0,2021-03-01,16562800.0,2020-06-01,18755900.0,2020-04-01,14247400.0,2020-03-01,22299900.0
CUBI,2740170314.0312147,monthly,2026-03-01,9669800,2025-12-01,9170100,2025-09-01,9299900,2025-07-01,8935700,2024-11-01,8976100,2024-08-01,11540200,2024-07-01,10726000,2023-07-01,8077000,2023-06-01,12619000,2023-05-01,13214000,2023-04-01,10027100,2023-03-01,31524700,2023-02-01,8764000.0,2023-01-01,12650000.0,2022-06-01,9824700.0,2022-05-01,9725100.0,2022-03-01,11685600.0,2022-01-01,13306100.0,2021-12-01,12351300.0,2021-11-01,8453900.0
ASB,5200610379.516817,monthly,2026-04-01,46726600,2026-03-01,58359200,2026-01-01,49206500,2025-12-01,46134100,2025-10-01,38960100,2025-07-01,37956400,2025-04-01,43593600,2025-03-01,35457800,2025-01-01,34949100,2024-11-01,49189100,2024-07-01,34062100,2024-02-01,34603900,2023-11-01,34579100.0,2023-10-01,40794400.0,2023-05-01,40447400.0,2023-03-01,61384000.0,2022-03-01,33854100.0,2021-06-01,52929400.0,2021-03-01,37541700.0,2020-03-01,46761000.0
ALV,8921463410.64556,monthly,2026-04-01,18581900,2026-03-01,19164600,2025-07-01,19276200,2025-04-01,20361000,2025-03-01,23852500,2024-10-01,19327200,2024-09-01,18477100,2024-07-01,20068500,2024-06-01,18000400,2023-10-01,25109700,2023-09-01,17700800,2023-06-01,20541500,2023-05-01,19282900.0,2023-04-01,19257700.0,2023-03-01,40148300.0,2023-02-01,20133800.0,2022-03-01,20906500.0,2021-11-01,22114900.0,2020-04-01,18462600.0,2020-03-01,21844900.0
CUZ,4929628256.583932,monthly,2026-04-01,46617600,2026-03-01,42971300,2026-01-01,32477600,2025-09-01,34873100,2025-08-01,32533500,2025-07-01,35496700,2025-05-01,33778400,2024-12-01,32778700,2024-03-01,34032500,2024-02-01,38327900,2024-01-01,31780700,2023-12-01,32547200,2023-10-01,42926300.0,2023-09-01,32898500.0,2023-08-01,34182400.0,2023-05-01,33470700.0,2023-04-01,34089500.0,2023-03-01,56926000.0,2020-06-01,31992600.0,2020-03-01,31963500.0
OZK,5910936466.909091,monthly,2026-03-01,31745500,2026-01-01,33696800,2025-10-01,32228200,2025-07-01,26866100,2025-04-01,40170000,2025-01-01,30931500,2024-11-01,26688000,2024-10-01,28593800,2024-07-01,34782200,2024-06-01,30537100,2024-05-01,27572800,2024-02-01,28121900,2023-07-01,42752900.0,2023-06-01,30358100.0,2023-05-01,39953100.0,2023-04-01,44998100.0,2023-03-01,57482800.0,2020-06-01,27415100.0,2020-04-01,40671300.0,2020-03-01,36710300.0
EXPO,2950962281.946724,monthly,2026-05-01,9049913,2026-04-01,9350800,2026-03-01,11502300,2025-12-01,9931400,2025-11-01,7235700,2025-10-01,8728700,2025-09-01,9995200,2025-08-01,9632600,2025-06-01,6662000,2025-05-01,6510800,2025-04-01,8097200,2025-03-01,7234800,2024-02-01,8037100.0,2023-03-01,19901100.0,2022-05-01,7038400.0,2022-03-01,6583400.0,2020-11-01,8222000.0,2020-09-01,7482200.0,2020-06-01,7379800.0,2020-03-01,9997800.0
UFPI,5207477395.166722,monthly,2026-05-01,8997791,2026-04-01,8066900,2026-03-01,8461800,2025-12-01,9615500,2025-11-01,8868800,2025-10-01,8703200,2025-09-01,7923400,2025-07-01,8665800,2025-06-01,10657600,2025-05-01,10453300,2025-04-01,11143300,2025-03-01,11224500,2023-06-01,8242900.0,2023-03-01,9863900.0,2023-02-01,25763100.0,2022-04-01,8285500.0,2021-12-01,7815500.0,2021-04-01,8151000.0,2021-03-01,10080000.0,2020-03-01,12221300.0
OTTR,3805023637.789006,monthly,2026-04-01,5654300,2026-03-01,6623000,2025-12-01,5475500,2025-11-01,5092200,2025-04-01,5642500,2025-03-01,6567500,2025-02-01,4799500,2024-12-01,4872700,2024-11-01,5404100,2024-10-01,5590400,2024-09-01,5472900,2024-06-01,4878100,2024-03-01,6864200.0,2024-02-01,5888200.0,2023-12-01,5500900.0,2023-10-01,5149100.0,2023-09-01,5293100.0,2023-03-01,6663400.0,2023-02-01,17219000.0,2022-11-01,4902800.0
AVA,3451807048.9619145,monthly,2026-06-01,20520500,2026-03-01,14711900,2025-12-01,17912500,2025-11-01,14091700,2025-09-01,13454200,2025-08-01,15552200,2025-07-01,14647300,2025-05-01,17179400,2025-04-01,15787000,2025-03-01,24722600,2024-01-01,15128900,2023-09-01,15092000,2023-08-01,16688200.0,2023-07-01,25679400.0,2023-02-01,16339500.0,2023-01-01,32012500.0,2022-12-01,15595200.0,2022-11-01,15975500.0,2021-10-01,13743400.0,2020-03-01,19426700.0
NZF,2439048110.0,monthly,2026-03-01,13129700,2026-01-01,14693600,2025-12-01,14670400,2025-04-01,13218600,2024-12-01,18742000,2024-11-01,12369000,2024-10-01,14243900,2024-09-01,15296000,2024-08-01,15270500,2024-07-01,16754900,2023-12-01,17667900,2023-11-01,15686000,2023-10-01,15751800.0,2023-09-01,12204800.0,2022-12-01,18828300.0,2022-11-01,16136500.0,2022-10-01,16184800.0,2022-06-01,12892300.0,2022-05-01,12485100.0,2020-03-01,17811600.0
CWK,3198201915.3,monthly,2025-10-01,42730400,2025-09-01,45685300,2025-08-01,54582700,2025-07-01,46457600,2025-04-01,65052800,2024-10-01,46503500,2024-07-01,47848000,2024-05-01,76443000,2024-04-01,42997200,2024-02-01,52394600,2023-12-01,59830200,2023-11-01,50868200,2023-10-01,65790500.0,2023-09-01,48796100.0,2023-08-01,53309100.0,2023-06-01,60982500.0,2023-05-01,68847400.0,2023-03-01,53738200.0,2023-02-01,50611700.0,2022-12-01,91968800.0
MBC,2025557770.5431845,monthly,2026-06-01,28560701,2026-05-01,55438992,2026-04-01,38957600,2026-03-01,57837500,2026-01-01,26740200,2025-12-01,30912900,2025-11-01,44057200,2025-10-01,27556700,2025-09-01,35953400,2025-08-01,40189300,2025-05-01,26414700,2025-03-01,23154400,2024-12-01,23812800.0,2024-03-01,36555700.0,2023-06-01,59724800.0,2023-05-01,25870800.0,2023-03-01,34990800.0,2023-02-01,24904000.0,2023-01-01,37994000.0,2022-12-01,103196300.0
CUBE,9344090447.661991,monthly,2026-04-01,46800700,2026-03-01,54937300,2026-01-01,46579900,2025-12-01,48773200,2025-10-01,39445800,2025-07-01,40742400,2025-05-01,41808500,2025-04-01,42575600,2023-11-01,45229000,2023-10-01,39732400,2023-04-01,40646900,2023-03-01,43195400,2023-02-01,48121100.0,2023-01-01,40538400.0,2022-12-01,88193900.0,2022-05-01,41081300.0,2022-01-01,40488600.0,2021-12-01,47903200.0,2020-03-01,58759300.0,2020-02-01,39067400.0
BSTZ,2052014370.0,monthly,2026-01-01,6420900,2025-03-01,5926600,2024-02-01,6828300,2024-01-01,6273800,2023-12-01,8781400,2023-11-01,8511800,2023-10-01,9700000,2023-09-01,7177100,2023-03-01,8359600,2023-02-01,6358800,2023-01-01,7377600,2022-12-01,14296200,2022-11-01,8597200.0,2022-10-01,8148800.0,2022-09-01,5776600.0,2022-05-01,7062300.0,2022-01-01,6298700.0,2021-03-01,7264100.0,2020-07-01,5949200.0,2020-03-01,8898800.0
DLO,3742686540.1094007,monthly,2026-05-01,47758671,2026-03-01,37984600,2025-11-01,55764300,2025-10-01,53270500,2025-09-01,63660100,2025-08-01,65551500,2024-11-01,39471500,2024-08-01,41273400,2024-06-01,55274300,2024-05-01,65934900,2023-08-01,93897200,2023-06-01,44090500,2023-05-01,44690200.0,2023-04-01,42226800.0,2022-12-01,54080200.0,2022-11-01,197163100.0,2022-05-01,57329100.0,2021-11-01,52159900.0,2021-10-01,44786200.0,2021-09-01,39067900.0
MANU,3952069340.1092906,monthly,2024-03-01,19808300,2024-02-01,54159800,2024-01-01,32002800,2023-12-01,19327600,2023-11-01,18244000,2023-10-01,31560500,2023-09-01,26131400,2023-08-01,25506000,2023-07-01,22960300,2023-06-01,58910500,2023-05-01,33546700,2023-04-01,29792300,2023-03-01,49634700.0,2023-02-01,50427000.0,2023-01-01,17558600.0,2022-12-01,26865100.0,2022-11-01,82083500.0,2022-09-01,15845100.0,2022-08-01,22170800.0,2022-06-01,15143100.0
CARG,2978879915.128908,monthly,2026-03-01,29988900,2025-03-01,30768500,2024-03-01,30125300,2023-08-01,30928400,2023-06-01,54029100,2022-11-01,59103200,2022-08-01,34257800,2022-05-01,37698500,2021-05-01,30782900,2021-03-01,29977400,2021-02-01,31026700,2020-12-01,36290600,2020-11-01,33332800.0,2020-10-01,31431300.0,2020-08-01,30117500.0,2020-06-01,34751400.0,2020-05-01,39016400.0,2020-04-01,45865300.0,2020-03-01,47482500.0,2020-02-01,53084400.0
ROG,2865225347.424382,monthly,2026-05-01,4506842,2026-04-01,5143800,2025-10-01,4210000,2025-08-01,6333600,2025-07-01,5105100,2025-05-01,4424900,2025-04-01,8484500,2025-03-01,5095100,2023-03-01,6481800,2023-02-01,6570500,2023-01-01,5705200,2022-12-01,11822100,2022-11-01,19024000.0,2022-09-01,4750000.0,2022-03-01,4745700.0,2022-02-01,6515200.0,2022-01-01,6792400.0,2021-12-01,7706200.0,2021-11-01,14123100.0,2020-03-01,4803900.0
PRM,5611571094.265583,monthly,2026-05-01,24800281,2026-03-01,26840500,2025-10-01,28773300,2025-09-01,25346600,2025-08-01,28303400,2025-07-01,25270000,2025-03-01,28451100,2025-01-01,26550800,2024-11-01,23049100,2023-12-01,27445100,2023-11-01,35084100,2023-10-01,31489700,2023-09-01,22635000.0,2023-08-01,22428200.0,2023-06-01,32686100.0,2023-05-01,26297800.0,2022-11-01,33392000.0,2022-10-01,56750200.0,2022-09-01,38749400.0,2022-06-01,34856600.0
PAYO,2411326037.565341,monthly,2026-05-01,67889015,2026-03-01,95200300,2026-01-01,91990800,2025-08-01,83246400,2025-05-01,89981100,2025-04-01,87328600,2025-03-01,72638200,2024-11-01,90559900,2024-08-01,89883100,2023-08-01,66459200,2023-06-01,96239100,2023-05-01,89522900,2023-03-01,100987000.0,2022-11-01,79834900.0,2022-10-01,163625600.0,2022-08-01,91442900.0,2022-06-01,100847700.0,2022-05-01,74179100.0,2022-03-01,109150200.0,2021-02-01,86539600.0
OUT,5852351412.15166,monthly,2025-11-01,44842200,2024-11-01,45491458,2024-05-01,42200482,2024-02-01,50275225,2023-12-01,64319671,2023-11-01,65654348,2023-10-01,78907746,2023-09-01,74538681,2023-08-01,70325583,2023-05-01,51472777,2023-03-01,42978647,2022-09-01,86526011,2022-06-01,42448973.0,2022-05-01,47025046.0,2021-06-01,52904471.0,2020-11-01,50726821.0,2020-06-01,59170782.0,2020-05-01,52361426.0,2020-04-01,59555325.0,2020-03-01,72417933.0
NEOG,2085307868.8643532,monthly,2026-04-01,59938000,2026-03-01,57362400,2026-01-01,93182400,2025-12-01,77142000,2025-11-01,67315300,2025-10-01,110837100,2025-09-01,155267200,2025-08-01,113331400,2025-07-01,131016700,2025-06-01,132816300,2025-05-01,114978600,2025-04-01,192270300,2025-03-01,93315200.0,2025-01-01,61178500.0,2024-04-01,62316200.0,2022-12-01,70230800.0,2022-11-01,79735500.0,2022-10-01,105187100.0,2022-09-01,204161800.0,2022-08-01,147825500.0
